	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	NAME	LABEL	FIPSCODE	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)
1044	white pigeon township-86940	83784277.098544	4367.674365147099	White Pigeon	White Pigeon Township	86940	449572.528132579	10789.740675181896	147.03628918129087
1045	dundee township-23400	461614352.02488804	24063.956171057413	Dundee	Dundee Township	23400	991491.6022140074	23795.798453136176	1.1143542483831452
1046	sturgis township-76980			Sturgis	Sturgis Township	76980	441467.0130779178	10595.208313870027	
1047	rockland township-69140			Rockland	Rockland Township	69140	305718.37977009924	7337.241114482383	
1048	denver township-21700	30670072.0089832	1598.830853828294	Denver	Denver Township	21700	188426.80929414372	4522.24342305945	182.8468947938576
1049	lincoln township-47620			Lincoln	Lincoln Township	47620	318937.206858477	7654.492964603447	
1050	seneca township-72440			Seneca	Seneca Township	72440	374929.61855977494	8998.310845434598	
1051	south haven township-75000			South Haven	South Haven Township	75000	5954491.86411001	142907.80473864026	
1052	helena township-37500			Helena	Helena Township	37500	138568.82905738192	3325.651897377166	
1053	rome township-69360			Rome	Rome Township	69360	240865.07349312335	5780.761763834961	
1054	orleans township-61160			Orleans	Orleans Township	61160	309885.67922114325	7437.256301307438	
1055	moffatt township-54800			Moffatt	Moffatt Township	54800	477421.0132873148	11458.104318895555	
1056	warren township-84020			Warren	Warren Township	84020	579522.3567972231	13908.536563133355	
1057	hartland township-37040			Hartland	Hartland Township	37040	1321440.4291380306	31714.570299312734	
1058	loud township-49480			Loud	Loud Township	49480	268180.1937087896	6436.32464901095	
1059	colon township-17370	81270501.86063199	4236.631261994746	Colon	Colon Township	17370	383376.9247072952	9201.046192975085	117.17835761432136
1060	ewing township-26840			Ewing	Ewing Township	26840	153888.39319887338	3693.321436772961	
1061	logan township-49160			Logan	Logan Township	49160	234311.08421232342	5623.466021095762	
1062	yates township-89040			Yates	Yates Township	89040	247893.67986155883	5949.448316677412	
1063	mecosta township-52780	9777216.6796804	509.6863055117392	Mecosta	Mecosta Township	52780	540767.7040884042	12978.424898121699	2446.355426420767
1064	meade township-52600			Meade	Meade Township	52600	425412.29415567534	10209.895059736207	
1065	merrill township-53160			Merrill	Merrill Township	53160	248583.4555576949	5966.002933384678	
1066	ishpeming township-41240			Ishpeming	Ishpeming Township	41240	585621.1288267486	14054.907091841966	
1067	almer township-01620			Almer	Almer Township	01620	338075.1868415049	8113.804484196117	
1068	climax township-16460	27083188.8191864	1411.846633144187	Climax	Climax Township	16460	462551.93342253735	11101.246402140896	686.2926568318815
1069	bedford township-06720			Bedford	Bedford Township	06720	1330430.5935936756	31930.334246248214	
1070	cato township-14000			Cato	Cato Township	14000	376472.8632500275	9035.348718000661	
1071	burns township-11880	17361804.887737203	905.0708887977404	Burns	Burns Township	11880	301211.2255225752	7229.069412541805	698.7296356581094
1072	day township-19920	8679936.480022399	452.4850887035676	Day	Day Township	19920	318941.7564171801	7654.602154012322	1591.6805316046582
1073	rudyard township-70220			Rudyard	Rudyard Township	70220	778353.1108150814	18680.474659561954	
1074	burlington township-11840	23044008.057435997	1201.2841400341385	Burlington	Burlington Township	11840	261315.21732800017	6271.565215872005	422.0717569528369
1075	cooper township-17980			Cooper	Cooper Township	17980	1493486.4922563448	35843.67581415227	
1076	forest township-29420	34060268.620838	1775.5618032042848	Forest	Forest Township	29420	312067.6467370819	7489.623521689964	321.8171120922821
1077	pennfield township-63440			Pennfield	Pennfield Township	63440	1369809.2496830714	32875.42199239371	
1078	mancelona township-50640	75035865.865324	3911.61968755934	Mancelona	Mancelona Township	50640	660939.5566447703	15862.549359474488	305.52381434024187
1079	franklin township-30280			Franklin	Franklin Township	30280	378595.60523430386	9086.294525623292	
1080	ida township-40260			Ida	Ida Township	40260	513772.4459977964	12330.538703947113	
1081	little traverse township-48080			Little Traverse	Little Traverse Township	48080	255343.39031880046	6128.2413676512115	
1082	london township-49180			London	London Township	49180	752515.0259614135	18060.360623073924	
1083	leroy township-47060			Leroy	Leroy Township	47060	956955.1502335111	22966.92360560427	
1084	argyle township-03460			Argyle	Argyle Township	03460	215015.5596278612	5160.373431068668	
1085	haynes township-37380			Haynes	Haynes Township	37380	312356.4867396759	7496.555681752222	
1086	summit township-77200			Summit	Summit Township	77200	2107454.6172264316	50578.91081343436	
1087	crystal township-19100			Crystal	Crystal Township	19100	198402.7354671339	4761.665651211213	
1088	republic township-68000			Republic	Republic Township	68000	447293.52475606604	10735.044594145586	
1089	dover township-22840			Dover	Dover Township	22840	316619.973822915	7598.87937174996	
1090	jordan township-41960			Jordan	Jordan Township	41960	224425.25907740113	5386.206217857627	
1091	olive township-60440			Olive	Olive Township	60440	1189439.9980503644	28546.559953208744	
1092	jerome township-41760	37695934.754420005	1965.0890787479148	Jerome	Jerome Township	41760	498267.0918899574	11958.410205358976	508.54290702070625
1093	homer township-38980			Homer	Homer Township	38980	1345729.7470054391	32297.51392813054	
1094	norman township-57900			Norman	Norman Township	57900	593035.2398642986	14232.845756743167	
1095	douglass township-22760			Douglass	Douglass Township	22760	295834.8956060448	7100.037494545075	
1096	au train township-04460			Au Train	Au Train Township	04460	1097976.6261249403	26351.439026998567	
1097	minden township-54540	10592669.490874398	552.1958605592823	Minden	Minden Township	54540	166844.47832200906	4004.267479728217	625.1534764626019
1098	ypsilanti township-89160			Ypsilanti	Ypsilanti Township	89160	2860703.895776421	68656.8934986341	
1099	case township-13740	9871081.826491999	514.5794956150279	Case	Case Township	13740	413283.5684389625	9918.8056425351	1827.5555530404677
1100	lasalle township-46260			Lasalle	Lasalle Township	46260	70086031.20916589	1682064.7490199814	
1101	summit township-77220			Summit	Summit Township	77220	335550.26037281984	8053.206248947677	
1102	montcalm township-55140			Montcalm	Montcalm Township	55140	336086.33821435005	8066.072117144401	
1103	berlin township-07700			Berlin	Berlin Township	07700	622648.6204507443	14943.566890817861	
1104	orange township-60940			Orange	Orange Township	60940	314401.7745189511	7545.642588454826	
1105	oakfield township-59580			Oakfield	Oakfield Township	59580	468447.22971432516	11242.733513143803	
1106	matchwood township-52320			Matchwood	Matchwood Township	52320	413728.1729106035	9929.476149854485	
1107	sylvan township-77800			Sylvan	Sylvan Township	77800	651514.8691605818	15636.356859853964	
1108	manistique township-50780			Manistique	Manistique Township	50780	751990.7845217871	18047.778828522893	
1109	otisco township-61580			Otisco	Otisco Township	61580	545012.2983947329	13080.295161473588	
1110	china township-15540			China	China Township	15540	4605322.033627618	110527.72880706283	
1111	fulton township-31080	17032908.8853624	887.925540193942	Fulton	Fulton Township	31080	317546.30281607434	7621.111267585784	758.3052207194277
1112	akron township-00720	20129955.036056	1049.3745560295993	Akron	Akron Township	00720	524260.45490802056	12582.250917792493	1099.0238228567828
1113	byron township-12240			Byron	Byron Township	12240	3130892.92634439	75141.43023226535	
1114	sugar island township-77020			Sugar Island	Sugar Island Township	77020	590839.9340876369	14180.158418103285	
1115	suttons bay township-77620	42049281.311416	2192.0290347641157	Suttons Bay	Suttons Bay Township	77620	226361.7210893364	5432.6813061440735	147.83801765329648
1116	waterloo township-84300			Waterloo	Waterloo Township	84300	420195.8153746895	10084.699568992548	
1117	otto township-61780			Otto	Otto Township	61780	224645.7128891484	5391.497109339562	
1118	lapeer township-46060			Lapeer	Lapeer Township	46060	477674.972956649	11464.199350959576	
1119	cannon township-13080			Cannon	Cannon Township	13080	889263.6688759673	21342.328053023215	
1120	mt haley township-55940			Mt Haley	Mt Haley Township	55940	2075433.4904982736	49810.40377195857	
1121	grant township-34280	14980210.0388856	780.9183493271063	Grant	Grant Township	34280	205950.68373396836	4942.816409615241	532.9491955047946
1122	wawatam township-84840			Wawatam	Wawatam Township	84840	310696.13453440263	7456.707228825663	
1123	meade township-52640			Meade	Meade Township	52640	207837.2504271679	4988.09401025203	
1124	forsyth township-29720			Forsyth	Forsyth Township	29720	956233.847300794	22949.612335219055	
1125	constantine township-17860	135659043.241728	7071.905924191281	Constantine	Constantine Township	17860	459061.7613945321	11017.48227346877	55.79226295673173
1126	ash township-03680	112427699.953324	5860.85599856678	Ash	Ash Township	03680	1455123.705320737	34922.968927697686	495.86805982330543
1127	ferry township-27940			Ferry	Ferry Township	27940	215178.64774148015	5164.287545795523	
1128	leavitt township-46560	11817871.161552798	616.0656236517473	Leavitt	Leavitt Township	46560	189220.61955178203	4541.294869242769	637.1446636356869
1129	clam union township-15900			Clam Union	Clam Union Township	15900	238099.1860533752	5714.380465281004	
1130	croton township-18980			Croton	Croton Township	18980	335781.3539202546	8058.752494086111	
1131	silver creek township-73940			Silver Creek	Silver Creek Township	73940	412448.23254309467	9898.757581034273	
1132	algansee township-01120			Algansee	Algansee Township	01120	411116.76952882623	9866.802468691829	
1133	south branch township-74760			South Branch	South Branch Township	74760	819574.7612034584	19669.794268883	
1134	dover township-22820	12006880.924364401	625.9187025871162	Dover	Dover Township	22820	317104.35459624283	7610.504510309828	1115.8934505157383
1135	grant township-34200			Grant	Grant Township	34200	313801.3240009459	7531.2317760227015	
1136	riga township-68580			Riga	Riga Township	68580	708345.9613705567	17000.303072893363	
1137	wells township-85260			Wells	Wells Township	85260	531404.8506686804	12753.71641604833	
1138	negaunee township-56880			Negaunee	Negaunee Township	56880	1010585.7152335132	24254.057165604314	
1139	blackman township-08760			Blackman	Blackman Township	08760	2558459.5586669	61403.0294080056	
1140	sebewa township-72120			Sebewa	Sebewa Township	72120	543513.7576049231	13044.330182518155	
1141	crockery township-18800			Crockery	Crockery Township	18800	836719.0146106357	20081.256350655258	
1142	mcmillan township-50440	105059229.81912	5476.737650470725	McMillan	McMillan Township	50440	2482948.7080335864	59590.76899280608	988.0705411858509
1143	allouez township-01520	9536981.759726958	497.1628591345663	Allouez	Allouez Township	01520	472963.3104207323	11351.119450097576	2183.1792925676264
1144	watervliet township-84520			Watervliet	Watervliet Township	84520	246220.10747034158	5909.282579288198	
1145	colfax township-17140	258244456.15996802	13462.283499619132	Colfax	Colfax Township	17140	409303.6696991489	9823.288072779573	27.031041404992784
1146	worth township-88760			Worth	Worth Township	88760	540420.6391699626	12970.095340079102	
1147	resort township-68060			Resort	Resort Township	68060	358138.14927717077	8595.3155826521	
1148	presque isle township-66340			Presque Isle	Presque Isle Township	66340	440858.9589203574	10580.615014088578	
1149	dallas township-19620	47792391.720516	2491.417380390499	Dallas	Dallas Township	19620	259451.86707150424	6226.844809716102	149.93182028537186
1150	coldwater township-17060			Coldwater	Coldwater Township	17060	335501.8720250375	8052.0449286009	
1151	pleasant view township-64960			Pleasant View	Pleasant View Township	64960	294589.05637551134	7070.137353012272	
1152	ogemaw township-60300			Ogemaw	Ogemaw Township	60300	530817.1278009458	12739.611067222699	
1153	marilla township-51580			Marilla	Marilla Township	51580	192624.72314878218	4622.993355570773	
1154	kinross township-43480			Kinross	Kinross Township	43480	1065898.7474440176	25581.56993865642	
1155	keene township-42520			Keene	Keene Township	42520	519014.20856056066	12456.341005453456	
1156	saline township-71160			Saline	Saline Township	71160	710009.385454565	17040.22525090956	
1157	pittsford township-64620			Pittsford	Pittsford Township	64620	337291.1520562953	8094.987649351087	
1158	bear lake township-06440			Bear Lake	Bear Lake Township	06440	478332.11225072114	11479.970694017307	
1159	union township-81340			Union	Union Township	81340	787559.2172022207	18901.421212853296	
1160	jasper township-41560			Jasper	Jasper Township	41560	335445.3229480089	8050.687750752213	
1161	commerce township-17640	335097602.12865597	17468.637998966835	Commerce	Commerce Township	17640	2927079.456060579	70249.9069454539	302.1487362071889
1162	oscoda township-61340			Oscoda	Oscoda Township	61340	1000511.7411343731	24012.281787224954	
1163	acme township-00200			Acme	Acme Township	00200	396132.03901454346	9507.168936349044	
1164	brockway township-10820			Brockway	Brockway Township	10820	283447.5866690135	6802.742080056324	
1165	chippewa township-15600			Chippewa	Chippewa Township	15600	327367.1857932006	7856.812459036815	
1166	carmel township-13380			Carmel	Carmel Township	13380	735677.462518383	17656.259100441195	
1167	chase township-14880			Chase	Chase Township	14880	431710.51946700626	10361.05246720815	
1168	masonville township-52220			Masonville	Masonville Township	52220	1076266.2244811263	25830.38938754703	
1169	rapid river township-67180			Rapid River	Rapid River Township	67180	404204.63233180763	9700.911175963383	
1170	union township-81280	84507049.950892	4405.35251394	Union	Union Township	81280	378171.0320440145	9076.104769056348	106.0244836329564
1171	newton township-57620			Newton	Newton Township	57620	679236.2825441258	16301.67078105902	
1172	denver township-21680			Denver	Denver Township	21680	573364.0619033235	13760.737485679765	
1173	egelston township-25080			Egelston	Egelston Township	25080	763806.3107687966	18331.351458451118	
1174	new haven township-57400			New Haven	New Haven Township	57400	472179.85752118466	11332.316580508432	
1175	ironwood township-41080			Ironwood	Ironwood Township	41080	896287.530388402	21510.900729321653	
1176	mussey township-56380	109547772.089556	5710.725359028554	Mussey	Mussey Township	56380	379449.1249936476	9106.778999847542	59.46799096983169
1177	almont township-01680	119689173.591872	6239.3966193442875	Almont	Almont Township	01680	637642.7635927247	15303.426326225392	145.27093339089038
1178	baroda township-05520	41178553.929271996	2146.638016332949	Baroda	Baroda Township	05520	269004.0630062616	6456.097512150278	200.75389809685177
1179	bay township-06000			Bay	Bay Township	06000	300683.96927850525	7216.415262684125	
1180	au sable township-04320			Au Sable	Au Sable Township	04320	157729.99687534236	3785.519925008217	
1181	sagola township-70600			Sagola	Sagola Township	70600	1031997.0732648395	24767.929758356146	
1182	caledonia township-12520			Caledonia	Caledonia Township	12520	621367.8855314421	14912.829252754611	
1183	solon township-74500			Solon	Solon Township	74500	202821.4022080825	4867.71365299398	
1184	garden township-31400	10906646.723674402	568.5634937051466	Garden	Garden Township	31400	865773.2436618301	20778.55784788392	3554.5712269489372
1185	forest township-29400			Forest	Forest Township	29400	434500.0903000699	10428.002167201677	
1186	east bay township-23800			East Bay	East Bay Township	23800	900135.4945548592	21603.251869316624	
1187	allegan township-01280			Allegan	Allegan Township	01280	562369.4993128731	13496.867983508955	
1188	clarence township-15960			Clarence	Clarence Township	15960	240600.20130534138	5774.404831328193	
1189	mills township-54340			Mills	Mills Township	54340	459205.0451242536	11020.921082982086	
1190	larkin township-46160			Larkin	Larkin Township	46160	1221485.3339853813	29315.648015649153	
1191	porter township-65760			Porter	Porter Township	65760	443232.98158609116	10637.591558066188	
1192	curtis township-19320			Curtis	Curtis Township	19320	455342.71506350004	10928.225161524002	
1193	port sheldon township-65940			Port Sheldon	Port Sheldon Township	65940	22005225.19977337	528125.4047945609	
1194	filer township-28040			Filer	Filer Township	28040	584096.1136838906	14018.306728413374	
1195	menominee township-53040			Menominee	Menominee Township	53040	1185353.7576632975	28448.49018391914	
1196	flint township-29020			Flint	Flint Township	29020	2546292.3718039547	61111.01692329492	
1197	easton township-24220			Easton	Easton Township	24220	349192.87080978515	8380.628899434843	
1198	watersmeet township-84380			Watersmeet	Watersmeet Township	84380	1401772.829488372	33642.547907720924	
1199	leslie township-47200			Leslie	Leslie Township	47200	617766.3390594553	14826.392137426928	
1200	marion township-51680	31188017.572200403	1625.831356038807	Marion	Marion Township	51680	347540.10282078444	8340.962467698826	413.0275312207557
1201	baraga township-05340	85441750.792456	4454.0784688107315	Baraga	Baraga Township	05340	1273266.5680977872	30558.397634346897	586.0767687037672
1202	briley township-10660			Briley	Briley Township	10660	654156.2141428385	15699.749139428124	
1203	winfield township-87880			Winfield	Winfield Township	87880	439595.13503462146	10550.283240830915	
1204	gourley township-33160			Gourley	Gourley Township	33160	97437.97059944345	2338.511294386643	
1205	thetford township-79460			Thetford	Thetford Township	79460	584036.4940769589	14016.875857847013	
1206	sebewaing township-72200	133884097.84056799	6979.378020428809	Sebewaing	Sebewaing Township	72200	385621.7665582386	9254.922397397726	32.60382759478486
1207	riley township-68600			Riley	Riley Township	68600	311946.66269628063	7486.719904710735	
1208	eagle township-23580	3544559.2502512	184.77787371559504	Eagle	Eagle Township	23580	558511.3964339627	13404.273514415107	7154.263318911545
1209	faithorn township-27300			Faithorn	Faithorn Township	27300	317391.56853237	7617.397644776879	
1210	belknap township-06920			Belknap	Belknap Township	06920	238167.94827898405	5716.030758695617	
1211	kinderhook township-43260			Kinderhook	Kinderhook Township	43260	453164.5914806919	10875.950195536607	
1212	hudson township-39700			Hudson	Hudson Township	39700	192611.32790240753	4622.671869657781	
1213	milton township-54440			Milton	Milton Township	54440	312938.29151647317	7510.518996395356	
1214	houghton township-39380			Houghton	Houghton Township	39380	574324.8518411305	13783.796444187132	
1215	woodstock township-88640	20522512.61881	1069.8385828185653	Woodstock	Woodstock Township	88640	490568.12400703854	11773.634976168925	1000.5057365897623
1216	manlius township-50840			Manlius	Manlius Township	50840	466048.60374987684	11185.166489997044	
1217	chocolay township-15660			Chocolay	Chocolay Township	15660	673970.645132099	16175.295483170377	
1218	bingham township-08400			Bingham	Bingham Township	08400	716268.8331605811	17190.451995853946	
1219	buchanan township-11420			Buchanan	Buchanan Township	11420	671455.81999217	16114.93967981208	
1220	seville township-72580			Seville	Seville Township	72580	303071.495843343	7273.715900240231	
1221	zeeland township-89280			Zeeland	Zeeland Township	89280	4396019.577086743	105504.46985008183	
1222	fremont township-30680			Fremont	Fremont Township	30680	328714.64639925957	7889.151513582229	
1223	henderson township-37640			Henderson	Henderson Township	37640	190257.50363858594	4566.180087326063	
1224	spring lake township-75840	246853813.813604	12868.489314103175	Spring Lake	Spring Lake Township	75840	1280663.6150706392	30735.92676169534	138.8464256485057
1225	richmond township-68400			Richmond	Richmond Township	68400	505482.7946826603	12131.587072383847	
1226	danby township-19720			Danby	Danby Township	19720	534980.2819288613	12839.52676629267	
1227	vernon township-82040	39226113.987996005	2044.8573221942315	Vernon	Vernon Township	82040	623343.38444314	14960.241226635359	631.6031815159745
1228	middle branch township-53660			Middle Branch	Middle Branch Township	53660	354256.40473485185	8502.153713636444	
1229	boyne valley township-09860	23498400.671708	1224.971627016138	Boyne Valley	Boyne Valley Township	09860	267928.37806208	6430.28107348992	424.93306225820095
1230	horton township-39320			Horton	Horton Township	39320	599804.5369853053	14395.308887647327	
1231	st charles township-70660	145804887.27234542	7600.808773507367	St Charles	St Charles Township	70660	306365.33929798333	7352.7681431516	3.2633452274225427
1232	woodbridge township-88300			Woodbridge	Woodbridge Township	88300	224901.9113601218	5397.645872642923	
1233	golden township-32780			Golden	Golden Township	32780	413640.1557105059	9927.363737052143	
1234	frenchtown township-30820			Frenchtown	Frenchtown Township	30820	2334907.1620948156	56037.77189027557	
1235	leoni township-46980			Leoni	Leoni Township	46980	3994818.7619805224	95875.65028753254	
1236	goodwell township-33000			Goodwell	Goodwell Township	33000	289641.6518811283	6951.399645147079	
1237	meyer township-53460			Meyer	Meyer Township	53460	439106.0790708955	10538.545897701493	
1238	lafayette township-44080			Lafayette	Lafayette Township	44080	178307.78673352426	4279.386881604582	
1239	torch lake township-80120			Torch Lake	Torch Lake Township	80120	572843.894759853	13748.253474236473	
1240	deerfield township-21160			Deerfield	Deerfield Township	21160	303217.65703828767	7277.223768918903	
1241	long lake township-49240			Long Lake	Long Lake Township	49240	442358.56534964783	10616.60556839155	
1242	doyle township-22960			Doyle	Doyle Township	22960	531192.2500829515	12748.614001990836	
1243	maple grove township-51060			Maple Grove	Maple Grove Township	51060	307430.3385021268	7378.328124051044	
1244	bear creek township-06380			Bear Creek	Bear Creek Township	06380	745122.2632844856	17882.93431882765	
1245	grant township-34260			Grant	Grant Township	34260	237922.19040675036	5710.132569762009	
1246	ensign township-26140			Ensign	Ensign Township	26140	907466.1126645862	21779.18670395007	
1247	monitor township-54980			Monitor	Monitor Township	54980	1717098.9748760825	41210.37539702598	
1248	elkland township-25300	145787650.05216	7599.9101972191	Elkland	Elkland Township	25300	326860.3049102635	7844.647317846324	3.220263322542627
1249	clinton township-16540			Clinton	Clinton Township	16540	427200.94110511424	10252.822586522741	
1250	charlevoix township-14800			Charlevoix	Charlevoix Township	14800	626454.8559863395	15034.916543672149	
1251	hamlin township-36200			Hamlin	Hamlin Township	36200	347404.6828118092	8337.71238748342	
1252	holland township-38660			Holland	Holland Township	38660	1481157.1590693197	35547.77181766367	
1253	hartwick township-37060			Hartwick	Hartwick Township	37060	212082.08633695723	5089.970072086973	
1254	chippewa township-15580			Chippewa	Chippewa Township	15580	705887.1426279547	16941.291423070914	
1255	cedar creek township-14100			Cedar Creek	Cedar Creek Township	14100	373291.9867479321	8959.00768195037	
1256	casco township-13720			Casco	Casco Township	13720	627842.8406546154	15068.228175710772	
1257	bridgewater township-10560			Bridgewater	Bridgewater Township	10560	573487.7597829411	13763.706234790587	
1258	richland township-68300			Richland	Richland Township	68300	327063.87052206637	7849.532892529593	
1259	washington township-84120			Washington	Washington Township	84120	1891695.523561725	45400.6925654814	
1260	juniata township-42140			Juniata	Juniata Township	42140	454276.32993370574	10902.631918408937	
1261	weare township-85040			Weare	Weare Township	85040	506539.9003472853	12156.957608334847	
1262	nottawa township-59400	79515564.070428	4145.1463549914115	Nottawa	Nottawa Township	59400	383348.32566359534	9200.359815926287	121.95500539679618
1263	hatton township-37160			Hatton	Hatton Township	37160	507656.7458888574	12183.761901332578	
1264	peninsula township-63340			Peninsula	Peninsula Township	63340	582509.1073756426	13980.218577015423	
1265	leroy township-47080	75151706.42631201	3917.658456003645	Leroy	Leroy Township	47080	725508.187775935	17412.19650662244	344.45417338356765
1266	thornapple township-79620	267281997.38954404	13933.41052391693	Thornapple	Thornapple Township	79620	505182.23269091616	12124.373584581988	12.983446775143095
1267	covert township-18560			Covert	Covert Township	18560	3782116.7597518293	90770.80223404389	
1268	sheridan township-73040			Sheridan	Sheridan Township	73040	267680.1458462132	6424.323500309117	
1269	columbia township-17440	10386205.674154399	541.4329017936687	Columbia	Columbia Township	17440	347279.16269201064	8334.699904608255	1439.3781716990065
1270	north allis township-57940			North Allis	North Allis Township	57940	237494.7395576667	5699.873749384001	
1271	new buffalo township-57230	32557936.9279744	1697.2452520553054	New Buffalo	New Buffalo Township	57230	840376.7335717882	20169.041605722916	1088.339845481901
1272	new buffalo township-57230	39735704.8297592	2071.422292775347	New Buffalo	New Buffalo Township	57230	840376.7335717882	20169.041605722916	873.6808219197011
1273	laketown township-45180			Laketown	Laketown Township	45180	2760012.748496062	66240.30596390548	
1274	bois blanc township-09500			Bois Blanc	Bois Blanc Township	09500	298731.92696700525	7169.566247208126	
1275	irving township-41120	24228850.3391864	1263.0499681817869	Irving	Irving Township	41120	376960.8473410121	9047.06033618429	616.2868108225291
1276	williams township-87380			Williams	Williams Township	87380	941798.662221843	22603.167893324233	
1277	wakefield township-82800			Wakefield	Wakefield Township	82800	747468.477232526	17939.243453580624	
1278	baldwin township-04900			Baldwin	Baldwin Township	04900	439820.2810495992	10555.68674519038	
1279	north star township-58880			North Star	North Star Township	58880	343891.91014490556	8253.405843477733	
1280	victor township-82320			Victor	Victor Township	82320	336710.4070990084	8081.049770376202	
1281	westphalia township-86140	35383576.418604	1844.5458387018266	Westphalia	Westphalia Township	86140	346087.0162498294	8306.088389995904	350.3053388926159
1282	dover township-22800			Dover	Dover Township	22800	172353.38870164554	4136.481328839493	
1283	frankenmuth township-30220			Frankenmuth	Frankenmuth Township	30220	561014.9226936485	13464.358144647565	
1284	monroe township-55040			Monroe	Monroe Township	55040	31161144.818410214	747867.4756418451	
1285	gladwin township-32340			Gladwin	Gladwin Township	32340	264876.96420600585	6357.04714094414	
1286	hematite township-37580			Hematite	Hematite Township	37580	683202.3408554678	16396.856180531227	
1287	caldwell township-12440			Caldwell	Caldwell Township	12440	466029.20608841174	11184.700946121882	
1288	camden township-12780	15329918.127738	799.148631998982	Camden	Camden Township	12780	351756.3578160802	8442.152587585926	956.3932977609953
1289	camden township-12780	9729955.332240641	507.2225714697046	Camden	Camden Township	12780	351756.3578160802	8442.152587585926	1564.388192174559
1290	grant township-34400	18618340.829621598	970.5741074481739	Grant	Grant Township	34400	707722.4899844608	16985.33975962706	1650.0301758806224
1291	burt township-11980			Burt	Burt Township	11980	381631.3738107686	9159.152971458447	
1292	brampton township-09980			Brampton	Brampton Township	09980	387518.0619517829	9300.433486842789	
1293	moscow township-55640			Moscow	Moscow Township	55640	346158.7684253999	8307.810442209598	
1294	cherry valley township-15100			Cherry Valley	Cherry Valley Township	15100	235209.24631031626	5645.02191144759	
1295	evart township-26660			Evart	Evart Township	26660	258528.94858025716	6204.694765926172	
1296	oxford township-62040	194601043.164908	10144.552380186653	Oxford	Oxford Township	62040	1019105.751190555	24458.53802857332	141.1002192304053
1297	webster township-85100			Webster	Webster Township	85100	1038767.779192358	24930.42670061659	
1298	lexington township-47300	118019593.54010801	6152.36141124583	Lexington	Lexington Township	47300	447995.75283279305	10751.898067987033	74.76050819013595
1299	somerset township-74560			Somerset	Somerset Township	74560	417284.1683920749	10014.820041409797	
1300	au sable township-04300			Au Sable	Au Sable Township	04300	359903.29941865965	8637.679186047832	
1301	watertown township-84400			Watertown	Watertown Township	84400	1269253.5662403388	30462.085589768136	
1302	arthur township-03620			Arthur	Arthur Township	03620	347955.0489891268	8350.921175739044	
1303	gilmore township-32180	20117743.9692728	1048.737993118191	Gilmore	Gilmore Township	32180	110572.77055083404	2653.7464932200173	153.0418951762859
1304	sheridan township-73120			Sheridan	Sheridan Township	73120	355257.8120673889	8526.187489617332	
1305	putnam township-66540	83132690.624688	4333.7071622649855	Putnam	Putnam Township	66540	798785.1763636277	19170.844232727064	342.36593555868086
1306	west branch township-85560			West Branch	West Branch Township	85560	185268.93459977227	4446.454430394534	
1307	fairgrove township-27100	21443478.0849884	1117.8485125704453	Fairgrove	Fairgrove Township	27100	351569.97468230006	8437.679392375201	654.8142076043125
1308	owosso township-61960			Owosso	Owosso Township	61960	397607.4036465103	9542.577687516248	
1309	lovells township-49520			Lovells	Lovells Township	49520	597755.6850252112	14346.136440605069	
1310	muskegon township-56340			Muskegon	Muskegon Township	56340	4866595.294637618	116798.28707130282	
1311	paris township-62360			Paris	Paris Township	62360	178082.11511868914	4273.970762848539	
1312	pleasanton township-64860			Pleasanton	Pleasanton Township	64860	264154.4622345013	6339.707093628032	
1313	fabius township-26920			Fabius	Fabius Township	26920	627206.9994447407	15052.967986673775	
1314	hamilton township-36140			Hamilton	Hamilton Township	36140	329302.37040362746	7903.25688968706	
1315	white water township-87040			White Water	White Water Township	87040	436080.3374953242	10465.92809988778	
1316	forest township-29440			Forest	Forest Township	29440	248286.87126841277	5958.884910441906	
1317	bohemia township-09460			Bohemia	Bohemia Township	09460	348085.9202275872	8354.062085462094	
1318	leelanau township-46700	39158766.017069206	2041.3464724698176	Leelanau	Leelanau Township	46700	457854.7114797297	10988.513075513512	438.29730639593737
1319	howell township-39560			Howell	Howell Township	39560	1163019.133012349	27912.459192296377	
1320	wise township-88040			Wise	Wise Township	88040	538133.4015169094	12915.201636405825	
1321	marion township-51620			Marion	Marion Township	51620	224635.68370634457	5391.256408952269	
1322	centerville township-14340			Centerville	Centerville Township	14340	215914.3333238661	5181.943999772786	
1323	waucedah township-84700			Waucedah	Waucedah Township	84700	693491.1348072211	16643.787235373307	
1324	homestead township-39000	16333126.680374801	851.4458938479384	Homestead	Homestead Township	39000	323580.3546909405	7765.928512582572	812.0871412610871
1325	columbus township-17480			Columbus	Columbus Township	17480	723624.8895887408	17366.99735012978	
1326	munising township-56220			Munising	Munising Township	56220	1379761.2863416506	33114.27087219962	
1327	rives township-68920			Rives	Rives Township	68920	623423.5022691005	14962.164054458413	
1328	aetna township-00520			Aetna	Aetna Township	00520	216812.51922825852	5203.500461478205	
1329	fairfield township-27040			Fairfield	Fairfield Township	27040	262572.6588845619	6301.7438132294865	
1330	dryden township-23160	38285831.37362	1995.8403895068107	Dryden	Dryden Township	23160	444709.15784288186	10673.019788229163	434.76319270533236
