	state	city	municipality	edgar_emission_2015(tons_CO2)
1366	Oaxaca	SantaCatarinaLoxicha	SantaCatarinaLoxicha, Oaxaca	3443.4516494656777
1367	Oaxaca	SantaCatarinaMechoacán	SantaCatarinaMechoacán, Oaxaca	1105.3460896379802
1368	Oaxaca	SantaCatarinaMinas	SantaCatarinaMinas, Oaxaca	107.10739563790825
1369	Oaxaca	SantaCatarinaQuiané	SantaCatarinaQuiané, Oaxaca	1052.194626350878
1370	Oaxaca	SantaCatarinaQuioquitani	SantaCatarinaQuioquitani, Oaxaca	456.20074104694265
1371	Oaxaca	SantaCatarinaTayata	SantaCatarinaTayata, Oaxaca	316.88063140643584
1372	Oaxaca	SantaCatarinaTicuá	SantaCatarinaTicuá, Oaxaca	341.50891629048976
1373	Oaxaca	SantaCatarinaYosonotú	SantaCatarinaYosonotú, Oaxaca	1291.5237513765785
1374	Oaxaca	SantaCatarinaZapoquila	SantaCatarinaZapoquila, Oaxaca	309.7323350222575
1375	Oaxaca	SantaCruzAcatepec	SantaCruzAcatepec, Oaxaca	453.35967845675896
1376	Oaxaca	SantaCruzAmilpas	SantaCruzAmilpas, Oaxaca	174.9261811949237
1377	Oaxaca	SantaCruzdeBravo	SantaCruzdeBravo, Oaxaca	338.7500882507203
1378	Oaxaca	SantaCruzItundujia	SantaCruzItundujia, Oaxaca	8993.5266999751
1379	Oaxaca	SantaCruzMixtepec	SantaCruzMixtepec, Oaxaca	1384.663030728496
1380	Oaxaca	SantaCruzNundaco	SantaCruzNundaco, Oaxaca	1658.5297546719466
1381	Oaxaca	SantaCruzPapalutla	SantaCruzPapalutla, Oaxaca	813.0941866948954
1382	Oaxaca	SantaCruzTacachedeMina	SantaCruzTacachedeMina, Oaxaca	1006.2533948935736
1383	Oaxaca	SantaCruzTacahua	SantaCruzTacahua, Oaxaca	346.279449555
1384	Oaxaca	SantaCruzTayata	SantaCruzTayata, Oaxaca	361.75441803249913
1385	Oaxaca	SantaCruzXitla	SantaCruzXitla, Oaxaca	3188.0631707970733
1386	Oaxaca	SantaCruzXoxocotlán	SantaCruzXoxocotlán, Oaxaca	15547.745402241457
1387	Oaxaca	SantaCruzZenzontepec	SantaCruzZenzontepec, Oaxaca	6914.668790795749
1388	Oaxaca	SantaGertrudis	SantaGertrudis, Oaxaca	3108.2292760879295
1389	Oaxaca	SantaInésdeZaragoza	SantaInésdeZaragoza, Oaxaca	717.1294032550783
1390	Oaxaca	SantaInésdelMonte	SantaInésdelMonte, Oaxaca	3702.0075106817267
1391	Oaxaca	SantaInésYatzeche	SantaInésYatzeche, Oaxaca	241.78810584748754
1392	Oaxaca	SantaLucíadelCamino	SantaLucíadelCamino, Oaxaca	129.564061229498
1393	Oaxaca	SantaLucíaMiahuatlán	SantaLucíaMiahuatlán, Oaxaca	2081.9208364012093
1394	Oaxaca	SantaLucíaMonteverde	SantaLucíaMonteverde, Oaxaca	4063.7600781659658
1395	Oaxaca	SantaLucíaOcotlán	SantaLucíaOcotlán, Oaxaca	987.3074852039856
1396	Oaxaca	SantaMagdalenaJicotlán	SantaMagdalenaJicotlán, Oaxaca	265.24874514847335
1397	Oaxaca	SantaMaríaAlotepec	SantaMaríaAlotepec, Oaxaca	1461.7970110087547
1398	Oaxaca	SantaMaríaApazco	SantaMaríaApazco, Oaxaca	895.3548597940365
1399	Oaxaca	SantaMaríaAtzompa	SantaMaríaAtzompa, Oaxaca	5617.894625453178
1400	Oaxaca	SantaMaríaCamotlán	SantaMaríaCamotlán, Oaxaca	672.3726976977534
1401	Oaxaca	SantaMaríaChachoápam	SantaMaríaChachoápam, Oaxaca	677.3044383273099
1402	Oaxaca	SantaMaríaChilchotla	SantaMaríaChilchotla, Oaxaca	8099.3230396875815
1403	Oaxaca	SantaMaríaChimalapa	SantaMaríaChimalapa, Oaxaca	8246.298716113475
1404	Oaxaca	SantaMaríaColotepec	SantaMaríaColotepec, Oaxaca	17810.44079482544
1405	Oaxaca	SantaMaríaCortijo	SantaMaríaCortijo, Oaxaca	1157.8753854552697
1406	Oaxaca	SantaMaríaCoyotepec	SantaMaríaCoyotepec, Oaxaca	944.0261187833721
1407	Oaxaca	SantaMaríadelRosario	SantaMaríadelRosario, Oaxaca	402.00566125678677
1408	Oaxaca	SantaMaríadelTule	SantaMaríadelTule, Oaxaca	949.9186989720993
1409	Oaxaca	SantaMaríaEcatepec	SantaMaríaEcatepec, Oaxaca	1708.4836727874106
1410	Oaxaca	SantaMaríaGuelacé	SantaMaríaGuelacé, Oaxaca	344.77606099998314
1411	Oaxaca	SantaMaríaGuienagati	SantaMaríaGuienagati, Oaxaca	3576.942237820913
1412	Oaxaca	SantaMaríaHuatulco	SantaMaríaHuatulco, Oaxaca	8289.406879878008
1413	Oaxaca	SantaMaríaHuazolotitlán	SantaMaríaHuazolotitlán, Oaxaca	7463.712633437194
1414	Oaxaca	SantaMaríaIpalapa	SantaMaríaIpalapa, Oaxaca	2452.3361198791595
1415	Oaxaca	SantaMaríaIxcatlán	SantaMaríaIxcatlán, Oaxaca	635.4660796221071
1416	Oaxaca	SantaMaríaJacatepec	SantaMaríaJacatepec, Oaxaca	11007.0033627964
1417	Oaxaca	SantaMaríaJalapadelMarqués	SantaMaríaJalapadelMarqués, Oaxaca	2968.061082301376
1418	Oaxaca	SantaMaríaJaltianguis	SantaMaríaJaltianguis, Oaxaca	469.128419589141
1419	Oaxaca	SantaMaríalaAsunción	SantaMaríalaAsunción, Oaxaca	593.9401573683593
1420	Oaxaca	SantaMaríaLachixío	SantaMaríaLachixío, Oaxaca	541.9566784463763
1421	Oaxaca	SantaMaríaMixtequilla	SantaMaríaMixtequilla, Oaxaca	1832.517856289761
1422	Oaxaca	SantaMaríaNativitas	SantaMaríaNativitas, Oaxaca	196.61565690434117
1423	Oaxaca	SantaMaríaNduayaco	SantaMaríaNduayaco, Oaxaca	241.12795569531394
1424	Oaxaca	SantaMaríaOzolotepec	SantaMaríaOzolotepec, Oaxaca	2440.541525350037
1425	Oaxaca	SantaMaríaPápalo	SantaMaríaPápalo, Oaxaca	716.0172102664991
1426	Oaxaca	SantaMaríaPeñoles	SantaMaríaPeñoles, Oaxaca	4008.2437582462007
1427	Oaxaca	SantaMaríaPetapa	SantaMaríaPetapa, Oaxaca	4872.744259906873
1428	Oaxaca	SantaMaríaQuiegolani	SantaMaríaQuiegolani, Oaxaca	400.6207077383132
1429	Oaxaca	SantaMaríaSola	SantaMaríaSola, Oaxaca	686.477800522148
1430	Oaxaca	SantaMaríaTataltepec	SantaMaríaTataltepec, Oaxaca	148.65716237538828
1431	Oaxaca	SantaMaríaTecomavaca	SantaMaríaTecomavaca, Oaxaca	4013.1097714140737
1432	Oaxaca	SantaMaríaTemaxcalapa	SantaMaríaTemaxcalapa, Oaxaca	140.18808522123123
1433	Oaxaca	SantaMaríaTemaxcaltepec	SantaMaríaTemaxcaltepec, Oaxaca	683.300680914071
1434	Oaxaca	SantaMaríaTeopoxco	SantaMaríaTeopoxco, Oaxaca	2268.0795150976755
1435	Oaxaca	SantaMaríaTepantlali	SantaMaríaTepantlali, Oaxaca	1649.7849663303596
1436	Oaxaca	SantaMaríaTexcatitlán	SantaMaríaTexcatitlán, Oaxaca	523.9317470058697
1437	Oaxaca	SantaMaríaTlahuitoltepec	SantaMaríaTlahuitoltepec, Oaxaca	3332.892567785997
1438	Oaxaca	SantaMaríaTlalixtac	SantaMaríaTlalixtac, Oaxaca	422.3912331905147
1439	Oaxaca	SantaMaríaTonameca	SantaMaríaTonameca, Oaxaca	19793.77419414532
1440	Oaxaca	SantaMaríaTotolapilla	SantaMaríaTotolapilla, Oaxaca	886.0270988648533
1441	Oaxaca	SantaMaríaXadani	SantaMaríaXadani, Oaxaca	2289.618601694554
1442	Oaxaca	SantaMaríaYalina	SantaMaríaYalina, Oaxaca	1291.108621696136
1443	Oaxaca	SantaMaríaYavesía	SantaMaríaYavesía, Oaxaca	535.0727609139536
1444	Oaxaca	SantaMaríaYolotepec	SantaMaríaYolotepec, Oaxaca	125.13592018768122
1445	Oaxaca	SantaMaríaYosoyúa	SantaMaríaYosoyúa, Oaxaca	337.2686883924894
1446	Oaxaca	SantaMaríaYucuhiti	SantaMaríaYucuhiti, Oaxaca	2866.908030254169
1447	Oaxaca	SantaMaríaZacatepec	SantaMaríaZacatepec, Oaxaca	5899.871810106396
1448	Oaxaca	SantaMaríaZaniza	SantaMaríaZaniza, Oaxaca	1248.277645483388
1449	Oaxaca	SantaMaríaZoquitlán	SantaMaríaZoquitlán, Oaxaca	2615.286526772424
1450	Oaxaca	SantiagoAmoltepec	SantiagoAmoltepec, Oaxaca	3314.8674242230236
1451	Oaxaca	SantiagoApoala	SantiagoApoala, Oaxaca	978.7358858754919
1452	Oaxaca	SantiagoApóstol	SantiagoApóstol, Oaxaca	1058.4318798572826
1453	Oaxaca	SantiagoAstata	SantiagoAstata, Oaxaca	2262.3278354722256
1454	Oaxaca	SantiagoAtitlán	SantiagoAtitlán, Oaxaca	716.8079900647514
1455	Oaxaca	SantiagoAyuquililla	SantiagoAyuquililla, Oaxaca	2187.1486918025266
1456	Oaxaca	SantiagoCacaloxtepec	SantiagoCacaloxtepec, Oaxaca	445.3792391980102
1457	Oaxaca	SantiagoCamotlán	SantiagoCamotlán, Oaxaca	2945.446348449629
1458	Oaxaca	SantiagoChazumba	SantiagoChazumba, Oaxaca	2098.289326390788
1459	Oaxaca	SantiagoChoápam	SantiagoChoápam, Oaxaca	2382.1426568962165
1460	Oaxaca	SantiagoComaltepec	SantiagoComaltepec, Oaxaca	1575.8486838799809
1461	Oaxaca	SantiagodelRío	SantiagodelRío, Oaxaca	664.1489599774238
1462	Oaxaca	SantiagoHuajolotitlán	SantiagoHuajolotitlán, Oaxaca	756.8542936692496
1463	Oaxaca	SantiagoHuauclilla	SantiagoHuauclilla, Oaxaca	582.4466269394696
1464	Oaxaca	SantiagoIhuitlánPlumas	SantiagoIhuitlánPlumas, Oaxaca	169.57031357283398
1465	Oaxaca	SantiagoIxcuintepec	SantiagoIxcuintepec, Oaxaca	138.32355778378852
1466	Oaxaca	SantiagoIxtayutla	SantiagoIxtayutla, Oaxaca	9655.341816728618
1467	Oaxaca	SantiagoJamiltepec	SantiagoJamiltepec, Oaxaca	7616.436184476137
1468	Oaxaca	SantiagoJocotepec	SantiagoJocotepec, Oaxaca	9107.977167533174
1469	Oaxaca	SantiagoJuxtlahuaca	SantiagoJuxtlahuaca, Oaxaca	14418.154779005054
1470	Oaxaca	SantiagoLachiguiri	SantiagoLachiguiri, Oaxaca	2599.369126492769
1471	Oaxaca	SantiagoLalopa	SantiagoLalopa, Oaxaca	297.1238567249135
1472	Oaxaca	SantiagoLaollaga	SantiagoLaollaga, Oaxaca	644.3808940707528
1473	Oaxaca	SantiagoLaxopa	SantiagoLaxopa, Oaxaca	1712.8748997709833
1474	Oaxaca	SantiagoLlanoGrande	SantiagoLlanoGrande, Oaxaca	1625.0650306903763
1475	Oaxaca	SantiagoMatatlán	SantiagoMatatlán, Oaxaca	4372.397224255126
1476	Oaxaca	SantiagoMiltepec	SantiagoMiltepec, Oaxaca	124.53974343687966
1477	Oaxaca	SantiagoMinas	SantiagoMinas, Oaxaca	2538.570193329103
1478	Oaxaca	SantiagoNacaltepec	SantiagoNacaltepec, Oaxaca	1331.6156227531083
1479	Oaxaca	SantiagoNejapilla	SantiagoNejapilla, Oaxaca	248.66363808127477
1480	Oaxaca	SantiagoNiltepec	SantiagoNiltepec, Oaxaca	2751.7903168996527
1481	Oaxaca	SantiagoNundiche	SantiagoNundiche, Oaxaca	1241.3684418995886
1482	Oaxaca	SantiagoNuyoó	SantiagoNuyoó, Oaxaca	2155.5984546387926
1483	Oaxaca	SantiagoPinotepaNacional	SantiagoPinotepaNacional, Oaxaca	27284.092106623124
1484	Oaxaca	SantiagoSuchilquitongo	SantiagoSuchilquitongo, Oaxaca	4336.668054204731
1485	Oaxaca	SantiagoTamazola	SantiagoTamazola, Oaxaca	3567.988837747451
1486	Oaxaca	SantiagoTapextla	SantiagoTapextla, Oaxaca	2606.4628949710154
1487	Oaxaca	SantiagoTenango	SantiagoTenango, Oaxaca	1892.9065065540503
1488	Oaxaca	SantiagoTepetlapa	SantiagoTepetlapa, Oaxaca	126.2413645618614
1489	Oaxaca	SantiagoTetepec	SantiagoTetepec, Oaxaca	3523.567944932369
1490	Oaxaca	SantiagoTexcalcingo	SantiagoTexcalcingo, Oaxaca	1020.0813172095257
1491	Oaxaca	SantiagoTextitlán	SantiagoTextitlán, Oaxaca	1561.6426837947413
1492	Oaxaca	SantiagoTilantongo	SantiagoTilantongo, Oaxaca	2332.026723937709
1493	Oaxaca	SantiagoTillo	SantiagoTillo, Oaxaca	159.26867039899295
1494	Oaxaca	SantiagoTlazoyaltepec	SantiagoTlazoyaltepec, Oaxaca	1354.5137083399932
1495	Oaxaca	SantiagoXanica	SantiagoXanica, Oaxaca	1552.5815368941462
1496	Oaxaca	SantiagoXiacuí	SantiagoXiacuí, Oaxaca	736.5523471918896
1497	Oaxaca	SantiagoYaitepec	SantiagoYaitepec, Oaxaca	790.1151048883705
1498	Oaxaca	SantiagoYaveo	SantiagoYaveo, Oaxaca	6154.500947217849
1499	Oaxaca	SantiagoYolomécatl	SantiagoYolomécatl, Oaxaca	543.9004575130446
1500	Oaxaca	SantiagoYosondúa	SantiagoYosondúa, Oaxaca	3809.2224829480715
1501	Oaxaca	SantiagoYucuyachi	SantiagoYucuyachi, Oaxaca	905.2983774434351
1502	Oaxaca	SantiagoZacatepec	SantiagoZacatepec, Oaxaca	535.2620236848464
1503	Oaxaca	SantiagoZoochila	SantiagoZoochila, Oaxaca	103.55570848694789
1504	Oaxaca	SantoDomingoAlbarradas	SantoDomingoAlbarradas, Oaxaca	1088.5608899616618
1505	Oaxaca	SantoDomingoArmenta	SantoDomingoArmenta, Oaxaca	2086.1024366989286
1506	Oaxaca	SantoDomingoChihuitán	SantoDomingoChihuitán, Oaxaca	97.09499446025674
1507	Oaxaca	SantoDomingodeMorelos	SantoDomingodeMorelos, Oaxaca	2112.006959192666
1508	Oaxaca	SantoDomingoIngenio	SantoDomingoIngenio, Oaxaca	1695.2230243161873
1509	Oaxaca	SantoDomingoIxcatlán	SantoDomingoIxcatlán, Oaxaca	184.53617749290768
1510	Oaxaca	SantoDomingoNuxaá	SantoDomingoNuxaá, Oaxaca	1038.7338444253942
1511	Oaxaca	SantoDomingoOzolotepec	SantoDomingoOzolotepec, Oaxaca	357.7583348827663
1512	Oaxaca	SantoDomingoPetapa	SantoDomingoPetapa, Oaxaca	6197.45999602053
1513	Oaxaca	SantoDomingoRoayaga	SantoDomingoRoayaga, Oaxaca	678.0308514553296
1514	Oaxaca	SantoDomingoTehuantepec	SantoDomingoTehuantepec, Oaxaca	31732.95321613409
1515	Oaxaca	SantoDomingoTeojomulco	SantoDomingoTeojomulco, Oaxaca	3495.4086876925408
1516	Oaxaca	SantoDomingoTepuxtepec	SantoDomingoTepuxtepec, Oaxaca	4233.597748437694
1517	Oaxaca	SantoDomingoTlatayápam	SantoDomingoTlatayápam, Oaxaca	427.4418409629885
1518	Oaxaca	SantoDomingoTomaltepec	SantoDomingoTomaltepec, Oaxaca	306.3533015005785
1519	Oaxaca	SantoDomingoTonalá	SantoDomingoTonalá, Oaxaca	1890.5508393940681
1520	Oaxaca	SantoDomingoTonaltepec	SantoDomingoTonaltepec, Oaxaca	119.29623107442191
1521	Oaxaca	SantoDomingoXagacía	SantoDomingoXagacía, Oaxaca	1317.905661232865
1522	Oaxaca	SantoDomingoYanhuitlán	SantoDomingoYanhuitlán, Oaxaca	515.0029267119712
1523	Oaxaca	SantoDomingoYodohino	SantoDomingoYodohino, Oaxaca	93.97960138493396
1524	Oaxaca	SantoDomingoZanatepec	SantoDomingoZanatepec, Oaxaca	2466.5791977356093
1525	Oaxaca	SantoTomásJalieza	SantoTomásJalieza, Oaxaca	3088.4650573601357
1526	Oaxaca	SantoTomásMazaltepec	SantoTomásMazaltepec, Oaxaca	3499.4269349312717
1527	Oaxaca	SantoTomásOcotepec	SantoTomásOcotepec, Oaxaca	2363.846698085662
1528	Oaxaca	SantoTomásTamazulapan	SantoTomásTamazulapan, Oaxaca	2985.190996834435
1529	Oaxaca	SantosReyesNopala	SantosReyesNopala, Oaxaca	7311.248411915513
1530	Oaxaca	SantosReyesPápalo	SantosReyesPápalo, Oaxaca	1618.7041785614826
1531	Oaxaca	SantosReyesTepejillo	SantosReyesTepejillo, Oaxaca	473.77091977856924
1532	Oaxaca	SantosReyesYucuná	SantosReyesYucuná, Oaxaca	774.5107991088331
1533	Oaxaca	Silacayoápam	Silacayoápam, Oaxaca	6354.7782811414845
1534	Oaxaca	SitiodeXitlapehua	SitiodeXitlapehua, Oaxaca	280.8241452341217
1535	Oaxaca	SoledadEtla	SoledadEtla, Oaxaca	482.58922409883735
1536	Oaxaca	TamazulápamdelEspírituSanto	TamazulápamdelEspírituSanto, Oaxaca	2365.625887771806
1537	Oaxaca	TanetzedeZaragoza	TanetzedeZaragoza, Oaxaca	261.06832855218835
1538	Oaxaca	Taniche	Taniche, Oaxaca	302.2134917181201
1539	Oaxaca	TataltepecdeValdés	TataltepecdeValdés, Oaxaca	1647.1847573089308
1540	Oaxaca	TeococuilcodeMarcosPérez	TeococuilcodeMarcosPérez, Oaxaca	1126.5580311281242
1541	Oaxaca	TeotitlándeFloresMagón	TeotitlándeFloresMagón, Oaxaca	4944.119489533953
1542	Oaxaca	TeotitlándelValle	TeotitlándelValle, Oaxaca	1384.0283354131925
1543	Oaxaca	Teotongo	Teotongo, Oaxaca	253.9504065351895
1544	Oaxaca	TepelmemeVilladeMorelos	TepelmemeVilladeMorelos, Oaxaca	1949.3040025840594
1545	Oaxaca	TlacoluladeMatamoros	TlacoluladeMatamoros, Oaxaca	3896.4314217713836
1546	Oaxaca	TlacotepecPlumas	TlacotepecPlumas, Oaxaca	177.78435430378283
1547	Oaxaca	TlalixtacdeCabrera	TlalixtacdeCabrera, Oaxaca	1689.9265415966397
1548	Oaxaca	TotontepecVilladeMorelos	TotontepecVilladeMorelos, Oaxaca	3330.3584686406107
1549	Oaxaca	TrinidadZaachila	TrinidadZaachila, Oaxaca	2884.058497220272
1550	Oaxaca	UniónHidalgo	UniónHidalgo, Oaxaca	1464.9583502245919
1551	Oaxaca	ValerioTrujano	ValerioTrujano, Oaxaca	1044.9691875597525
1552	Oaxaca	VilladeChilapadeDíaz	VilladeChilapadeDíaz, Oaxaca	1585.634925833079
1553	Oaxaca	VilladeEtla	VilladeEtla, Oaxaca	192.23595551549275
1554	Oaxaca	VilladeTamazulápamdelProgres	VilladeTamazulápamdelProgres, Oaxaca	993.2659618757924
1555	Oaxaca	VilladeTututepecdeMelchorOc	VilladeTututepecdeMelchorOc, Oaxaca	19527.57065424658
1556	Oaxaca	VilladeZaachila	VilladeZaachila, Oaxaca	26903.37907664054
1557	Oaxaca	VillaDíazOrdaz	VillaDíazOrdaz, Oaxaca	1735.198793765387
1558	Oaxaca	VillaHidalgo	VillaHidalgo, Oaxaca	776.8975260404749
1559	Oaxaca	VillaSoladeVega	VillaSoladeVega, Oaxaca	9585.20415564512
1560	Oaxaca	VillaTaleadeCastro	VillaTaleadeCastro, Oaxaca	930.9482835734711
1561	Oaxaca	VillaTejúpamdelaUnión	VillaTejúpamdelaUnión, Oaxaca	960.3020273629418
1562	Oaxaca	Yaxe	Yaxe, Oaxaca	1682.9782314555011
1563	Oaxaca	Yogana	Yogana, Oaxaca	2401.105717934357
1564	Oaxaca	YutanduchideGuerrero	YutanduchideGuerrero, Oaxaca	587.9182663394188
1565	Oaxaca	ZapotitlánLagunas	ZapotitlánLagunas, Oaxaca	1643.3275520086172
1566	Oaxaca	ZapotitlánPalmas	ZapotitlánPalmas, Oaxaca	397.66213749201404
1567	Oaxaca	ZimatlándeÁlvarez	ZimatlándeÁlvarez, Oaxaca	13012.450697899138
1568	Puebla	Acajete	Acajete, Puebla	9438.177660721212
1569	Puebla	Acateno	Acateno, Puebla	4434.926866168693
1570	Puebla	Acatlán	Acatlán, Puebla	10544.278361895873
1571	Puebla	Acatzingo	Acatzingo, Puebla	5584.123784004062
1572	Puebla	Acteopan	Acteopan, Puebla	3863.9116944161847
1573	Puebla	Ahuacatlán	Ahuacatlán, Puebla	7178.718648197709
1574	Puebla	Ahuatlán	Ahuatlán, Puebla	1651.9848318478791
1575	Puebla	Ahuazotepec	Ahuazotepec, Puebla	6358.4879991890675
1576	Puebla	Ahuehuetitla	Ahuehuetitla, Puebla	770.7746946599963
1577	Puebla	Ajalpan	Ajalpan, Puebla	19836.68851367337
1578	Puebla	AlbinoZertuche	AlbinoZertuche, Puebla	923.2322522197928
1579	Puebla	Aljojuca	Aljojuca, Puebla	2528.598297061277
1580	Puebla	Altepexi	Altepexi, Puebla	2040.1553244028473
1581	Puebla	Amixtlán	Amixtlán, Puebla	3225.4817157111347
1582	Puebla	Amozoc	Amozoc, Puebla	15250.368953881418
1583	Puebla	Aquixtla	Aquixtla, Puebla	7216.625492293919
1584	Puebla	Atempan	Atempan, Puebla	10661.896689064124
1585	Puebla	Atexcal	Atexcal, Puebla	2650.9400887498523
1586	Puebla	Atlequizayan	Atlequizayan, Puebla	1255.3573167944485
1587	Puebla	Atlixco	Atlixco, Puebla	34328.317565866746
1588	Puebla	Atoyatempan	Atoyatempan, Puebla	3007.8998544962137
1589	Puebla	Atzala	Atzala, Puebla	739.2845147145142
1590	Puebla	Atzitzihuacán	Atzitzihuacán, Puebla	7827.632363677637
1591	Puebla	Atzitzintla	Atzitzintla, Puebla	4009.6577425444284
1592	Puebla	Axutla	Axutla, Puebla	1875.3622955795727
1593	Puebla	AyotoxcodeGuerrero	AyotoxcodeGuerrero, Puebla	2495.3110098373054
1594	Puebla	Calpan	Calpan, Puebla	8047.14218967331
1595	Puebla	Caltepec	Caltepec, Puebla	2678.3127542658635
1596	Puebla	Camocuautla	Camocuautla, Puebla	1652.6541302115668
1597	Puebla	CañadaMorelos	CañadaMorelos, Puebla	10437.461749764776
1598	Puebla	Caxhuacan	Caxhuacan, Puebla	1423.5610297373184
1599	Puebla	ChalchicomuladeSesma	ChalchicomuladeSesma, Puebla	16772.80627749855
1600	Puebla	Chapulco	Chapulco, Puebla	2034.4274363027398
1601	Puebla	Chiautla	Chiautla, Puebla	8175.66903776259
1602	Puebla	Chiautzingo	Chiautzingo, Puebla	18058.56660900128
1603	Puebla	Chichiquila	Chichiquila, Puebla	7613.514331612798
1604	Puebla	Chiconcuautla	Chiconcuautla, Puebla	7929.284439259864
1605	Puebla	Chietla	Chietla, Puebla	13709.267605363646
1606	Puebla	Chigmecatitlán	Chigmecatitlán, Puebla	449.7689646062545
1607	Puebla	Chignahuapan	Chignahuapan, Puebla	28399.075876575116
1608	Puebla	Chignautla	Chignautla, Puebla	16998.623204623644
1609	Puebla	Chila	Chila, Puebla	1390.212264053696
1610	Puebla	ChiladelaSal	ChiladelaSal, Puebla	1070.615683569223
1611	Puebla	Chilchotla	Chilchotla, Puebla	12831.175635566842
1612	Puebla	Chinantla	Chinantla, Puebla	1674.8480808509423
1613	Puebla	Coatepec	Coatepec, Puebla	1304.8053570770853
1614	Puebla	Coatzingo	Coatzingo, Puebla	1981.1254598126936
1615	Puebla	Cohetzala	Cohetzala, Puebla	1791.0741110286172
1616	Puebla	Cohuecan	Cohuecan, Puebla	1738.6364142912046
1617	Puebla	Coronango	Coronango, Puebla	9849.032885492108
1618	Puebla	Coxcatlán	Coxcatlán, Puebla	9356.873691542425
1619	Puebla	Coyomeapan	Coyomeapan, Puebla	7478.798587258587
1620	Puebla	Coyotepec	Coyotepec, Puebla	1826.906712650778
1621	Puebla	CuapiaxtladeMadero	CuapiaxtladeMadero, Puebla	2882.293282663645
1622	Puebla	Cuautempan	Cuautempan, Puebla	5194.599605100285
1623	Puebla	Cuautinchán	Cuautinchán, Puebla	20341.49609175384
1624	Puebla	Cuautlancingo	Cuautlancingo, Puebla	9514.474339829561
1625	Puebla	CuayucadeAndrade	CuayucadeAndrade, Puebla	1707.5872324007412
1626	Puebla	CuetzalandelProgreso	CuetzalandelProgreso, Puebla	17107.646513522817
1627	Puebla	Cuyoaco	Cuyoaco, Puebla	6333.4482142602865
1628	Puebla	DomingoArenas	DomingoArenas, Puebla	2106.1940941678176
1629	Puebla	Eloxochitlán	Eloxochitlán, Puebla	6168.839684424715
1630	Puebla	Epatlán	Epatlán, Puebla	1721.3677163757472
1631	Puebla	Esperanza	Esperanza, Puebla	2887.015187814466
1632	Puebla	FranciscoZ.Mena	FranciscoZ.Mena, Puebla	12523.889181473312
1633	Puebla	GeneralFelipeÁngeles	GeneralFelipeÁngeles, Puebla	2945.3952274297812
1634	Puebla	Guadalupe	Guadalupe, Puebla	3833.592501443037
1635	Puebla	GuadalupeVictoria	GuadalupeVictoria, Puebla	6952.762331752855
1636	Puebla	HermenegildoGaleana	HermenegildoGaleana, Puebla	4423.535042802303
1637	Puebla	Honey	Honey, Puebla	3793.781037396857
1638	Puebla	Huaquechula	Huaquechula, Puebla	10910.234973905346
1639	Puebla	Huatlatlauca	Huatlatlauca, Puebla	2521.621517200936
1640	Puebla	Huauchinango	Huauchinango, Puebla	25299.6803522849
1641	Puebla	Huehuetla	Huehuetla, Puebla	4751.211245167533
1642	Puebla	HuehuetlánelChico	HuehuetlánelChico, Puebla	6579.07672518281
1643	Puebla	HuehuetlánelGrande	HuehuetlánelGrande, Puebla	3524.3831097808197
1644	Puebla	Huejotzingo	Huejotzingo, Puebla	24887.441512114077
1645	Puebla	Hueyapan	Hueyapan, Puebla	2296.442706054418
1646	Puebla	Hueytamalco	Hueytamalco, Puebla	15730.866634989161
1647	Puebla	Hueytlalpan	Hueytlalpan, Puebla	5123.1277276750625
1648	Puebla	HuitzilandeSerdán	HuitzilandeSerdán, Puebla	6744.034947571804
1649	Puebla	Huitziltepec	Huitziltepec, Puebla	4894.143040980587
1650	Puebla	IxcamilpadeGuerrero	IxcamilpadeGuerrero, Puebla	1886.5017126114076
1651	Puebla	Ixcaquixtla	Ixcaquixtla, Puebla	1699.3128349255153
1652	Puebla	Ixtacamaxtitlán	Ixtacamaxtitlán, Puebla	13118.245029800619
1653	Puebla	Ixtepec	Ixtepec, Puebla	2145.547561800997
1654	Puebla	IzúcardeMatamoros	IzúcardeMatamoros, Puebla	15887.074787130497
1655	Puebla	Jalpan	Jalpan, Puebla	7809.182307540497
1656	Puebla	Jolalpan	Jolalpan, Puebla	5962.052276149383
1657	Puebla	Jonotla	Jonotla, Puebla	2409.4031074676077
1658	Puebla	Jopala	Jopala, Puebla	8625.760368944248
1659	Puebla	JuanC.Bonilla	JuanC.Bonilla, Puebla	4921.384819395439
1660	Puebla	JuanGalindo	JuanGalindo, Puebla	2975.6259495987774
1661	Puebla	JuanN.Méndez	JuanN.Méndez, Puebla	4431.0363522209545
1662	Puebla	LaMagdalenaTlatlauquitepec	LaMagdalenaTlatlauquitepec, Puebla	201.05886706070063
1663	Puebla	Lafragua	Lafragua, Puebla	8751.119315263908
1664	Puebla	Libres	Libres, Puebla	11537.302545715227
1665	Puebla	LosReyesdeJuárez	LosReyesdeJuárez, Puebla	2419.9459878475836
1666	Puebla	MazapiltepecdeJuárez	MazapiltepecdeJuárez, Puebla	1231.2454471222852
1667	Puebla	Mixtla	Mixtla, Puebla	1292.1287627345207
1668	Puebla	Molcaxac	Molcaxac, Puebla	4396.407912380829
1669	Puebla	Naupan	Naupan, Puebla	2723.652455748141
1670	Puebla	Nauzontla	Nauzontla, Puebla	2102.757550239064
1671	Puebla	Nealtican	Nealtican, Puebla	2750.6023001359376
1672	Puebla	NicolásBravo	NicolásBravo, Puebla	2749.297802583476
