	region_encoded	total_area_ghs	nres_area_ghs	res_area_ghs	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	cluster
3078	2	1103070.0	18981.0	1084089.0	23.82910954100745	3669.6828693151474	94267053.36644085	3.89285836171215e-05	0
3079	2	748271.0	17116.0	731155.0	14.278067959593487	2198.822465777397	95356888.05232333	2.3058873991052228e-05	0
3092	2	955081.0	31791.0	923290.0	25.97396586875658	3844.1469485759735	93591277.73787925	4.107377355550441e-05	0
3098	2	478422.0	13040.0	465382.0	15.40926895900206	1525.517626941204	65345814.682465985	2.3345299685284066e-05	0
3105	2	511412.0	5115.0	506297.0	3.835135142038449	1687.4594624969177	279763953.4298646	6.031725823891587e-06	0
3114	2	962336.0	15045.0	947291.0	17.395981225797108	2435.437371611595	91736821.09019029	2.654808988004081e-05	0
3120	2	1540553.0	41426.0	1499127.0	39.479080212116244	5527.071229696274	93192433.26037616	5.9308154496340324e-05	0
3124	2	1758523.0	199585.0	1558938.0	60.70516387417036	8255.902286887169	89428030.5828449	9.231895450542226e-05	0
3131	2	1027475.0	115201.0	912274.0	25.7652408891254	3478.307520031929	89792513.80487788	3.873716608035284e-05	0
3139	2	747147.0	22242.0	724905.0	13.361251159728347	2057.6326785981655	94554930.65775351	2.1761241473973196e-05	0
3142	2	411307.0	6089.0	405218.0	7.217610864664467	1219.7762361282948	99638009.97993247	1.2242077459936855e-05	0
3143	2	636230.0	9845.0	626385.0	8.055886791340816	1570.897924311459	118791912.3033196	1.322394676415661e-05	0
3146	2	685706.0	67145.0	618561.0	9.64657820583809	1620.625138580799	112813250.16227211	1.4365556672196483e-05	0
3147	2	800688.0	3575.0	797113.0	21.119572768466814	2956.740187585354	92519219.39101921	3.195811861629653e-05	0
3154	2	2058093.0	260576.0	1797517.0	39.05298750559489	5857.948125839233	92147976.46125005	6.35710989085323e-05	0
3157	2	576498.0	5902.0	570596.0	13.377996181308383	1899.6754577457905	92943263.40684259	2.0439087117377184e-05	0
3159	2	404219.0	3395.0	400824.0	8.271875217556953	1340.0437852442265	97070795.72439846	1.3804808905129953e-05	0
3162	2	2853626.0	149821.0	2703805.0	108.64824296681935	14232.919828653336	78565216.82374957	0.0001811605746673234	0
3165	2	1133950.0	31063.0	1102887.0	33.08410329516563	4764.110874503851	94239595.49744411	5.055317618201215e-05	0
3166	2	344429.0	3768.0	340661.0	4.472527241648792	688.7691952139139	93459800.60844752	7.369683978885553e-06	0
3182	2	1444810.0	70463.0	1374347.0	29.03810194524795	5546.277471542358	124446932.75032005	4.4567409971203926e-05	0
3183	2	896277.0	35735.0	860542.0	35.76302860932691	5006.824005305767	93576698.24440584	5.350502955584974e-05	0
3189	2	901395.0	7934.0	893461.0	23.25328155592376	3557.7520780563354	93859882.42413154	3.790492792202381e-05	0
3196	2	2899017.0	88460.0	2810557.0	101.12139664687119	15572.695083618164	93161133.66057599	0.00016715871170434491	0
3197	2	984802.0	3885.0	980917.0	21.60133986728532	3024.1875814199448	93485893.14325462	3.234913289843401e-05	0
3200	2	676391.0	21879.0	654512.0	13.965120161431177	1955.1168226003647	94231979.29392123	2.0747912091521637e-05	0
3202	2	673782.0	24468.0	649314.0	12.74498344532081	1784.2976823449135	93640548.81893061	1.9054754642619045e-05	0
3203	2	829793.0	804.0	828989.0	19.40404933423568	3027.031696140766	95476509.07692264	3.1704465584324776e-05	0
3208	2	874294.0	15817.0	858477.0	22.301135709791474	3679.687392115593	95580758.14942838	3.849820260227345e-05	0
3209	2	874294.0	15817.0	858477.0	22.301135709791474	3679.687392115593	95580758.14942838	3.849820260227345e-05	0
3210	2	874294.0	15817.0	858477.0	22.301135709791474	3679.687392115593	95580758.14942838	3.849820260227345e-05	0
3214	2	862140.0	9613.0	852527.0	20.605081721440257	3070.1571764945984	94957915.43773924	3.2331766786809875e-05	0
3215	2	736821.0	15305.0	721516.0	13.391965672825322	2209.674336016178	96719316.03007269	2.284625684624496e-05	0
3218	2	493650.0	22074.0	471576.0	12.29889775406596	1709.5467878151685	91893889.72640976	1.8603487053436317e-05	0
3223	2	562666.0	20011.0	542655.0	5.400083399531625	1620.0250198594877	190862231.76695305	8.487928726714113e-06	0
3226	2	943712.0	76415.0	867297.0	46.94260641585949	4037.064151763916	54495583.93328112	7.408057424811685e-05	0
3241	2	740786.0	9709.0	731077.0	17.884217607040032	2736.285293877125	93175412.59713073	2.936703168365027e-05	0
3257	2	426237.0	1387.0	424850.0	6.722170491896148	712.5500721409917	61464890.54227336	1.1592798195108234e-05	0
