	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y
2579	michigan	elmer township-25540	484959.0	8419.0	476540.0	122567.89081163403	159.0	115010.70789379548	724	883	237578.59870542953	4.805746642410332	677.6102765798569	94153130.05941215	7.196895909379473e-06																																																			None				17734.51047908592	9341.760660895412	10502.37710571468								Elmer	Elmer Township	25540	Elmer	Elmer Township	25540
2580	michigan	frankenlust township-30180	1074765.0	38952.0	1035813.0	269699.65687792405	392.0	266649.5807353381	1446	1838	536349.2376132621	34.733676672462494	3230.231930539012	59693020.76011794	5.4114063744905876e-05																																																			None				39415.18865734476	21050.97126762512	23341.674722879565								Frankenlust	Frankenlust Township	30180	Frankenlust	Frankenlust Township	30180
2581	michigan	woodhull township-88400	972751.0	5773.0	966978.0	88638.60307234884	179.0	361088.62196450896	2149	2328	449727.2250368578	32.596309888979484	3781.17194712162	71001607.85580833	5.32547369180781e-05																																																			None				35511.278518301035	16892.249563056208	21029.77913853787								Woodhull	Woodhull Township	88400	Woodhull	Woodhull Township	88400
2582	michigan	rock river township-69160	393837.0	8857.0	384980.0	43601.54876381661	61.0	169138.53216544262	1306	1367	212740.08092925925	3.3591350657067127	1175.6972729973495	209527238.41338757	5.611190611302541e-06	141.0	Chatham	2015.0	4988607.0		207.0	RUR				2664000.0	900000.0		259200.0							6564978.504	789700.3128		532809.8496		61414.5210432	62693.9902316		20471.5070144																						POINT (-86.92904 46.34772)	3823200.0	8032068.6846892005	418.711740532848	14413.410101993759	7999.978365931919	8535.621462400703	3342.322893466376	1810.6171600899543	1938.5436175107877					Rock River	Rock River Township	69160	Rock River	Rock River Township	69160
2583	michigan	nadeau township-56440	553786.0	2331.0	551455.0	77175.40463944164	129.0	177892.74252846398	1304	1433	255068.1471679056	3.234905799251918	1096.6330659464002	209368858.89364958	5.237804092457909e-06	146.0	Carney	2015.0	4988056.0		187.0	RUR				2772000.0	1188000.0		3276000.0	187200.0						7230990.816	1141735.392		7421280.048	50426.64648	70370.805362	81886.0280576		115152.226956	75488.6821156																					POINT (-87.55734 45.58664)	7236000.0	16061415.3163756	837.28158044266	20211.255037495077	9729.126315821904	11969.105233204584	2313.913731006676	1061.9897705952446	1329.5197115021533					Nadeau	Nadeau Township	56440	Nadeau	Nadeau Township	56440
2584	michigan	howard township-39480	1263371.0	16184.0	1247187.0	153794.232261509	253.0	623850.332352235	4083	4336	777644.564613744	43.422131219903626	6513.319682985544	91514200.885432	7.117277559074866e-05																																																			None				46168.60352892372	29212.083627901357	27341.047009828624								Howard	Howard Township	39480	Howard	Howard Township	39480
2585	michigan	marshall township-51960	1026965.0	60554.0	966411.0	184627.33144523192	311.0	306099.60202307516	1683	1994	490726.9334683071	25.04729023771208	3055.7694090008736	81930905.35092118	3.729690763104104e-05																																																			None				37790.994335744515	18917.435349205505	22379.8268456279								Marshall	Marshall Township	51960	Marshall	Marshall Township	51960
2586	michigan	spaulding township-75480	594883.0		594883.0	64444.378961058945	96.0	194178.44354396843	1264	1360	258622.82250502738	27.901173597617024	3097.0302693354897	70988362.5036502	4.362729551870197e-05																																																			None					9788.51041757682									Spaulding	Spaulding Township	75480	Spaulding	Spaulding Township	75480
2587	michigan	inland township-40700	548600.0	23553.0	525047.0	50044.04294946937	77.0	215325.59520333895	1425	1502	265369.6381528083	13.735975172806096	2115.3401766121387	93701399.48320854	2.257533172694194e-05																																																			None				20139.235550801637	9955.108882243989	11926.455293184728								Inland	Inland Township	40700	Inland	Inland Township	40700
2588	michigan	ellis township-25400	186105.0		186105.0	6067.348718183512	16.0	85067.44748583765	634	650	91134.79620402116	3.6130361508370283	570.8597118322505	92472718.25003648	6.173277077123504e-06																																																			None					3357.4721710558247									Ellis	Ellis Township	25400	Ellis	Ellis Township	25400
2589	michigan	cherry grove township-15060	569480.0	3550.0	565930.0	59002.59617096924	126.0	267575.88276615296	1673	1799	326578.4789371222	16.442112770369825	2236.127336770296	94105530.67165044	2.3761911981268235e-05																																																			None				20790.394673958	12237.040898625804	12312.071725917926								Cherry Grove	Cherry Grove Township	15060	Cherry Grove	Cherry Grove Township	15060
2590	michigan	rolland township-69300	545677.0	3600.0	542077.0	69610.60338902104	115.0	161035.1492965824	1109	1224	230645.75268560345	8.541709039466722	1195.839265525341	93005178.20378193	1.2857770810407563e-05																																																			None				19922.497255884602	8796.60905850201	11798.10287493486								Rolland	Rolland Township	69300	Rolland	Rolland Township	69300
2591	michigan	gaines township-31240	4186247.0	347656.0	3838591.0	961834.8711732336	1002.0	1407064.9065375803	8182	9184	2368899.777710814	176.77911399372164	27400.76266902685	92687512.40382676	0.0002956251814122003																																																			None				154604.96467949988	91710.20541340939	91557.06008319983								Gaines	Gaines Township	31240	Gaines	Gaines Township	31240
2592	michigan	volinia township-82580	391231.0	7385.0	383846.0	76152.38050929796	123.0	139713.45189130903	979	1102	215865.832400607	8.124003923365049	1137.3605492711067	91013992.9576136	1.2496545995963394e-05																																																			None				14310.236312283598	8293.643083988685	8474.521944134345								Volinia	Volinia Township	82580	Volinia	Volinia Township	82580
2593	michigan	freeman township-30560	345306.0		345306.0	12335.040753069576	31.0	129068.71165661552	1090	1121	141403.75240968508	7.523686879190508	1158.6477793953381	92773093.58718725	1.2489049729773776e-05																																																			None					5225.539047102223									Freeman	Freeman Township	30560	Freeman	Freeman Township	30560
2594	michigan	sheridan township-73000	714657.0	945.0	713712.0	117870.35208471687	180.0	178296.4144276218	1175	1355	296166.7665123387	10.11871418101447	1416.6199853420258	94558773.5074331	1.4981370134106781e-05																																																			None				26071.0976169072	11452.735863841102	15439.30400873244								Sheridan	Sheridan Township	73000	Sheridan	Sheridan Township	73000
2595	michigan	hanover township-36400	823578.0	6750.0	816828.0	135644.8799659358	189.0	379039.1415257149	2480	2669	514684.0214916507	26.25118217468262	3675.1655044555664	92717160.38396135	3.963846055288934e-05	225.0	Hanover	2015.0	4995249.0		427.0	RUR				3960000.0	1044000.0		352800.0							10465907.76	913388.3136		713584.62		97239.6583184	74209.2129272		31986.72971																						POINT (-84.5519 42.10115)	5356800.0	12296316.294555599	641.0069684351834	30075.842919002393	19520.879205754787	17810.914176633214	4591.968168836462	2945.3458647117154	2678.5835495849524					Hanover	Hanover Township	36400	Hanover	Hanover Township	36400
2596	michigan	cornell township-18280	257748.0	84.0	257664.0	30437.316927647465	59.0	92240.30229381908	693	752	122677.61922146655	2.2675927968116736	605.4472767487168	155536407.8271749	3.892640219783543e-06																																																			None				9401.37751343232	4642.447807015287	5567.49576345462								Cornell	Cornell Township	18280	Cornell	Cornell Township	18280
2597	michigan	bridgeport township-10460	2490511.0	117935.0	2372576.0	426473.12206143746	387.0	819338.8332179346	5032	5419	1245811.9552793722	71.95917753577233	10074.284855008125	90348145.26482028	0.0001115051651085841																																																			None				91488.01510424158	47792.68291482868	54179.20254473186								Bridgeport	Bridgeport Township	10460	Bridgeport	Bridgeport Township	10460
2598	michigan	dewitt township-22140	2471592.0	165501.0	2306091.0	446396.9932884813	592.0	1114872.2799098524	6631	7223	1561269.2731983336	135.32356079386884	16509.474416851997	73799602.1903022	0.00022370682126822444																																																			None				91060.50897852947	59408.41081326974	53926.03341708515								Dewitt	Dewitt Township	22140	Dewitt	Dewitt Township	22140
2599	michigan	oliver township-60520	693513.0	47419.0	646094.0	262757.89948253206	202.0	147988.19834734782	966	1168	410746.0978298799	9.171151970355016	1458.2131632864475	91590413.80382784	1.592102385747169e-05	121.0	Elkton	2015.0	4991980.0		769.0	RUR				10080000.0	6120000.0		19440000.0							25689046.32	5518387.728		43766523.36		255893.83768	447814.21594		690913.361736																						POINT (-83.18078 43.81946)	35640000.0	76368578.82335599	3981.0940140615476	25556.411359599115	16431.499557132374	15134.506807154594	541.9444320915757	312.7382950288283	280.15949268463106					Oliver	Oliver Township	60520	Oliver	Oliver Township	60520
2600	michigan	edwards township-25020	466792.0		466792.0	72271.2534774999	125.0	188857.6225370242	1277	1402	261128.87601452408	8.661967332716342	1403.2387079000473	92446451.66899136	1.5178935292448066e-05																																																			None					9923.113391207611									Edwards	Edwards Township	25020	Edwards	Edwards Township	25020
2601	michigan	liberty township-47360	722307.0	9183.0	713124.0	91708.55239593629	185.0	342348.52559583436	2082	2267	434057.07799177064	19.08851687643263	2576.949778318405	92308724.0313023	2.7916643907292552e-05																																																			None				26395.58630099664	16337.651988106663	15631.46620745021								Liberty	Liberty Township	47360	Liberty	Liberty Township	47360
2602	michigan	pulaski township-66440	541523.0	4880.0	536643.0	62954.18776301699	110.0	229850.00488132224	1530	1640	292804.19264433923	13.79938085366648	1945.7127003669739	95050867.93500488	2.0470225497545575e-05																																																			None				19778.0519925378	11026.992121946236	11712.562389980883								Pulaski	Pulaski Township	66440	Pulaski	Pulaski Township	66440
2603	michigan	grand island township-33380	12518.0	969.0	11549.0	4821.147252425625	6.0	9292.23598861804	71	77	14113.383241043664	0.6220429527390864	60.338166415691376	58230216.155962	1.0362002822397826e-06																																																			None				461.92068355211995	541.3707540118146	273.5494287995654								Grand Island	Grand Island Township	33380	Grand Island	Grand Island Township	33380
2604	michigan	center township-14300	183956.0	974.0	182982.0	12545.782494102948	28.0	80268.62741670555	600	628	92814.4099108085	3.4065893535446	507.5818136781454	91316157.31879781	5.558510438696018e-06																																																			None				6714.853736731919	3454.4897074378996	3976.536382892642								Center	Center Township	14300	Center	Center Township	14300
2605	michigan	west branch township-85540	412304.0	373.0	411931.0	59876.45125909199	121.0	124605.50240604205	830	951	184481.95366513406	9.656308570219858	1458.1025941031985	92424212.99220099	1.577619702562398e-05																																																			None				15040.13621026644	7059.138224423607	8906.768663719786								West Branch	West Branch Township	85540	West Branch	West Branch Township	85540
2606	michigan	raisinville township-66900	1623290.0	57120.0	1566170.0	191757.50587216966	382.0	560688.5878921236	3207	3589	752446.0937642932	29.983483908127766	5876.762845993042	125750947.80105728	4.673334832664881e-05																																																			None				59521.9671964476	28502.54414976719	35248.90897373627								Raisinville	Raisinville Township	66900	Raisinville	Raisinville Township	66900
2607	michigan	weesaw township-85120	764747.0	9157.0	755590.0	76247.99401888261	120.0	270997.096629114	1843	1963	347245.0906479966	13.229025932423996	1746.2314230799675	92253145.27997258	1.8928692542465113e-05																																																			None				27943.36862373576	13086.002725606944	16548.062898976317								Weesaw	Weesaw Township	85120	Weesaw	Weesaw Township	85120
2608	michigan	hebron township-37480	115899.0	2032.0	113867.0	11208.460354787561	19.0	49907.49311866119	383	402	61115.953473448746	1.9776192558872188	322.35193870961666	89934659.8790439	3.5842904075376327e-06																																																			None				4238.43144181236	2290.9620600435933	2509.9990998412795								Hebron	Hebron Township	37480	Hebron	Hebron Township	37480
2609	michigan	excelsior township-26860	261501.0	3522.0	257979.0	24925.370141775446	52.0	133541.7675424111	1036	1088	158467.13768418657	6.833258911182709	1127.487720345147	93823357.48614074	1.2017132519604145e-05																																																			None				9557.23712550516	5917.386609230289	5659.795825724155								Excelsior	Excelsior Township	26860	Excelsior	Excelsior Township	26860
2610	michigan	drummond township-23080	606814.0	8850.0	597964.0	12435.69815558228	18.0	43030.004900790926	366	384	55465.703056373204	1.2760543147969081	983.8378767084162	592785614.7820657	1.6596858158747975e-06																																																			None				22181.3403268392	2091.6524313249947	13135.789741554172								Drummond	Drummond Township	23080	Drummond	Drummond Township	23080
2611	michigan	metz township-53440	172956.0		172956.0	25666.7154015427	49.0	74059.76798247668	521	570	99726.48338401938	1.9044409623053276	302.8061130065471	92582776.37203372	3.270652759318364e-06																																																			None					3779.0142429326306									Metz	Metz Township	53440	Metz	Metz Township	53440
