	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)	region	state	city	NAME	LABEL	FIPSCODE
815	teziutlán, puebla	299200000.0	17482.256	182510.51484457607	4380.252356269825	74.94458177325726	mexico	Puebla	Teziutlán			
816	tianguismanalco, puebla			128727.89187276262	3089.469404946303		mexico	Puebla	Tianguismanalco			
817	tilapa, puebla			44710.02677862267	1073.040642686944		mexico	Puebla	Tilapa			
818	tlachichuca, puebla			113215.83234297988	2717.179976231517		mexico	Puebla	Tlachichuca			
819	tlacotepecdebenitojuárez, puebla	119330000.0	6972.4519	159579.046222767	3829.897109346408	45.07101426764366	mexico	Puebla	TlacotepecdeBenitoJuárez			
820	tlacuilotepec, puebla			78961.57974596239	1895.0779139030967		mexico	Puebla	Tlacuilotepec			
821	tlahuapan, puebla	95050000.0	5553.7715	155046.5740159031	3721.1177763816745	32.99836378969364	mexico	Puebla	Tlahuapan			
822	tlaltenango, puebla			29943.288827750097	718.6389318660023		mexico	Puebla	Tlaltenango			
823	tlanepantla, puebla			16720.727324388397	401.2974557853215		mexico	Puebla	Tlanepantla			
824	tlaola, puebla			125660.4342960205	3015.850423104492		mexico	Puebla	Tlaola			
825	tlapacoya, puebla			33862.32639845177	812.6958335628425		mexico	Puebla	Tlapacoya			
826	tlapanalá, puebla			40418.82491349482	970.0517979238756		mexico	Puebla	Tlapanalá			
827	tlatlauquitepec, puebla	141490000.0	8267.2607	235236.44955780235	5645.674789387256	31.71045411223992	mexico	Puebla	Tlatlauquitepec			
828	tlaxco, puebla			29507.100790084813	708.1704189620356		mexico	Puebla	Tlaxco			
829	tochimilco, puebla			69562.05227436297	1669.4892545847113		mexico	Puebla	Tochimilco			
830	tochtepec, puebla			99045.91462142086	2377.1019509141006		mexico	Puebla	Tochtepec			
831	tuzamapandegaleana, puebla			39485.38072606917	947.64913742566		mexico	Puebla	TuzamapandeGaleana			
832	tzicatlacoyan, puebla			63965.54487857483	1535.1730770857955		mexico	Puebla	Tzicatlacoyan			
833	venustianocarranza, puebla			80622.4158549073	1934.9379805177757		mexico	Puebla	VenustianoCarranza			
834	vicenteguerrero, puebla			107416.56577037647	2577.9975784890357		mexico	Puebla	VicenteGuerrero			
835	xicotepec, puebla	227590000.0	13298.0837	224063.88091501544	5377.53314196037	59.56159351019599	mexico	Puebla	Xicotepec			
836	xiutetelco, puebla	87900000.0	5135.997	132812.66635531333	3187.50399252752	37.93797012483613	mexico	Puebla	Xiutetelco			
837	xochiapulco, puebla			48858.55278546991	1172.6052668512775		mexico	Puebla	Xochiapulco			
838	xochiltepec, puebla			19048.48490361417	457.1636376867401		mexico	Puebla	Xochiltepec			
839	xochitlándevicentesuárez, puebla			53460.31892441972	1283.0476541860733		mexico	Puebla	XochitlándeVicenteSuárez			
840	xochitlántodossantos, puebla			43546.32941992702	1045.1119060782485		mexico	Puebla	XochitlánTodosSantos			
841	yaonáhuac, puebla			23836.50143415247	572.0760344196593		mexico	Puebla	Yaonáhuac			
842	yehualtepec, puebla			81481.10525119447	1955.5465260286676		mexico	Puebla	Yehualtepec			
843	zacapoaxtla, puebla	147840000.0	8638.2912	166215.73205751617	3989.177569380388	53.81982990593801	mexico	Puebla	Zacapoaxtla			
844	zacatlán, puebla	222230000.0	12984.8989	319606.6701688163	7670.560084051591	40.927071183807286	mexico	Puebla	Zacatlán			
845	zapotitlándeméndez, puebla			21239.40336064091	509.7456806553819		mexico	Puebla	ZapotitlándeMéndez			
846	zaragoza, puebla			26363.998388768807	632.7359613304513		mexico	Puebla	Zaragoza			
847	zautla, puebla			120579.48333526084	2893.90760004626		mexico	Puebla	Zautla			
848	zihuateutla, puebla			84049.82345920529	2017.1957630209272		mexico	Puebla	Zihuateutla			
849	zongozotla, puebla			32167.8246032995	772.0277904791881		mexico	Puebla	Zongozotla			
850	zoquiapan, puebla			18246.508451649188	437.9162028395805		mexico	Puebla	Zoquiapan			
851	amealcodebonfil, querétaro	151240000.0	8836.9532	311096.60485030944	7466.318516407427	15.510263012285424	mexico	Querétaro	AmealcodeBonfil			
852	arroyoseco, querétaro			76264.92863463689	1830.3582872312852		mexico	Querétaro	ArroyoSeco			
853	cadereytademontes, querétaro	168520000.0	9846.6236	285342.21301015647	6848.213112243755	30.451153710762803	mexico	Querétaro	CadereytadeMontes			
854	colón, querétaro	146900000.0	8583.367	293563.7721927794	7045.530532626705	17.91647109314206	mexico	Querétaro	Colón			
855	corregidora, querétaro	475800000.0	27800.994	551027.2255222669	13224.653412534406	52.43100511969318	mexico	Querétaro	Corregidora			
856	elmarqués, querétaro	336300000.0	19650.009	660126.0976638637	15843.02634393273	19.373948663673747	mexico	Querétaro	ElMarqués			
857	ezequielmontes, querétaro	114500000.0	6690.235000000001	169835.39669299818	4076.049520631957	39.07464355688617	mexico	Querétaro	EzequielMontes			
858	huimilpan, querétaro	87829000.0	5131.84847	243976.5294737132	5855.436707369116	14.0999532936154	mexico	Querétaro	Huimilpan			
859	jalpandeserra, querétaro			131387.29369484424	3153.2950486762616		mexico	Querétaro	JalpandeSerra			
860	landadematamoros, querétaro			108305.53435932916	2599.3328246239		mexico	Querétaro	LandadeMatamoros			
861	pedroescobedo, querétaro	172210000.0	10062.2303	247706.41412403132	5944.953938976752	40.91812886675083	mexico	Querétaro	PedroEscobedo			
862	peñamiller, querétaro			112507.27341399934	2700.174561935984		mexico	Querétaro	Peñamiller			
863	pinaldeamoles, querétaro			125803.46493521548	3019.283158445171		mexico	Querétaro	PinaldeAmoles			
864	querétaro, querétaro	3129000000.0	182827.47	1499580.55035046	35989.93320841104	80.31481089334605	mexico	Querétaro	Querétaro			
865	sanjoaquín, querétaro			58603.112091804855	1406.4746902033164		mexico	Querétaro	SanJoaquín			
866	sanjuandelrío, querétaro	805400000.0	47059.522	693994.8028985829	16655.87526956599	64.60679037588612	mexico	Querétaro	SanJuandelRío			
867	tequisquiapan, querétaro	192050000.0	11221.4815	219452.54075903492	5266.860978216839	53.06447746479074	mexico	Querétaro	Tequisquiapan			
868	tolimán, querétaro			124790.08361320432	2994.9620067169044		mexico	Querétaro	Tolimán			
869	bacalar, quintanaroo	9220000.0	538.7246	165507.7735163479	3972.1865643923497	637.331572456938	mexico	QuintanaRoo	Bacalar			
870	benitojuárez, quintanaroo	2775000000.0	162143.25	1469786.440045753	35274.87456109807	78.24462346653465	mexico	QuintanaRoo	BenitoJuárez			
871	cozumel, quintanaroo	348600000.0	20368.698	108810.5289251611	2611.452694203866	87.17908874585963	mexico	QuintanaRoo	Cozumel			
872	felipecarrillopuerto, quintanaroo	196520000.0	11482.6636	332216.7168346937	7973.201204032648	30.563138642913408	mexico	QuintanaRoo	FelipeCarrilloPuerto			
873	islamujeres, quintanaroo			64011.14850226101	1536.2675640542643		mexico	QuintanaRoo	IslaMujeres			
874	josémaríamorelos, quintanaroo	94000000.0	5492.42	161663.03956806933	3879.912949633664	29.358771732065936	mexico	QuintanaRoo	JoséMaríaMorelos			
875	lázarocárdenas, quintanaroo			117450.08009934051	2818.8019223841725		mexico	QuintanaRoo	LázaroCárdenas			
876	othónp.blanco, quintanaroo	817200000.0	47748.996	522247.0796553004	12533.929911727211	73.75038019285849	mexico	QuintanaRoo	OthónP.Blanco			
877	solidaridad, quintanaroo	940300000.0	54941.729	448357.0726404947	10760.569743371872	80.41457751835244	mexico	QuintanaRoo	Solidaridad			
878	tulum, quintanaroo	132910000.0	7765.9313	115898.27724790292	2781.5586539496694	64.18254879553635	mexico	QuintanaRoo	Tulum			
879	ahualulco, sanluispotosí			109039.63627418624	2616.95127058047		mexico	SanLuisPotosí	Ahualulco			
880	alaquines, sanluispotosí			59584.362067079564	1430.0246896099095		mexico	SanLuisPotosí	Alaquines			
881	aquismón, sanluispotosí	108852000.0	6360.22236	260078.2338114156	6241.877611473974	1.8607014319232984	mexico	SanLuisPotosí	Aquismón			
882	armadillodelosinfante, sanluispotosí			36678.998121342695	880.2959549122247		mexico	SanLuisPotosí	ArmadillodelosInfante			
883	axtladeterrazas, sanluispotosí			158949.91708839	3814.79801012136		mexico	SanLuisPotosí	AxtladeTerrazas			
884	cárdenas, sanluispotosí			49127.95065255679	1179.0708156613628		mexico	SanLuisPotosí	Cárdenas			
885	cedral, sanluispotosí			67910.36297243186	1629.8487113383644		mexico	SanLuisPotosí	Cedral			
886	cerritos, sanluispotosí			67206.56361934092	1612.957526864182		mexico	SanLuisPotosí	Cerritos			
887	cerrodesanpedro, sanluispotosí			39346.77022918122	944.3224855003492		mexico	SanLuisPotosí	CerrodeSanPedro			
888	ciudaddelmaíz, sanluispotosí			148364.24120963967	3560.741789031352		mexico	SanLuisPotosí	CiudaddelMaíz			
889	ciudadfernández, sanluispotosí	126040000.0	7364.5172	155603.83855648624	3734.49212535567	49.29074066992919	mexico	SanLuisPotosí	CiudadFernández			
890	ciudadvalles, sanluispotosí	562900000.0	32890.247	511867.8557030489	12284.828536873172	62.64902316825661	mexico	SanLuisPotosí	CiudadValles			
891	coxcatlán, sanluispotosí			73501.58729518307	1764.0380950843935		mexico	SanLuisPotosí	Coxcatlán			
892	ebano, sanluispotosí	129720000.0	7579.5396	79123.01185957697	1898.9522846298476	74.9463373127591	mexico	SanLuisPotosí	Ebano			
893	elnaranjo, sanluispotosí			87763.15118479116	2106.315628434988		mexico	SanLuisPotosí	ElNaranjo			
894	guadalcázar, sanluispotosí			147798.232603443	3547.1575824826323		mexico	SanLuisPotosí	Guadalcázar			
895	huehuetlán, sanluispotosí			60370.2878779129	1448.8869090699095		mexico	SanLuisPotosí	Huehuetlán			
896	lagunillas, sanluispotosí			29305.232019641146	703.3255684713874		mexico	SanLuisPotosí	Lagunillas			
897	matehuala, sanluispotosí	299200000.0	17482.256	240159.72428765896	5763.833382903816	67.0303799297767	mexico	SanLuisPotosí	Matehuala			
898	matlapa, sanluispotosí			134690.2624361657	3232.566298467977		mexico	SanLuisPotosí	Matlapa			
899	mexquiticdecarmona, sanluispotosí	119546000.0	6985.07278	380586.79364863154	9134.083047567156	30.76575341806469	mexico	SanLuisPotosí	MexquiticdeCarmona			
900	moctezuma, sanluispotosí			117430.53307262984	2818.3327937431163		mexico	SanLuisPotosí	Moctezuma			
901	rayón, sanluispotosí			77575.8412042768	1861.8201889026432		mexico	SanLuisPotosí	Rayón			
902	rioverde, sanluispotosí	294000000.0	17178.420000000002	338064.69401687954	8113.552656405109	52.76892370541	mexico	SanLuisPotosí	Rioverde			
903	sanantonio, sanluispotosí			47680.69392093311	1144.3366541023945		mexico	SanLuisPotosí	SanAntonio			
904	sancirodeacosta, sanluispotosí			35382.48595588384	849.1796629412123		mexico	SanLuisPotosí	SanCirodeAcosta			
905	sanluispotosí, sanluispotosí	2855000000.0	166817.65	1686594.2256301225	40478.26141512294	75.73502479196719	mexico	SanLuisPotosí	SanLuisPotosí			
906	sanmartínchalchicuautla, sanluispotosí			126752.4940476976	3042.059857144742		mexico	SanLuisPotosí	SanMartínChalchicuautla			
907	sannicolástolentino, sanluispotosí			26411.319806079264	633.8716753459023		mexico	SanLuisPotosí	SanNicolásTolentino			
908	sanvicentetancuayalab, sanluispotosí			71064.22860942839	1705.5414866262813		mexico	SanLuisPotosí	SanVicenteTancuayalab			
909	santacatarina, sanluispotosí			55034.40275342623	1320.8256660822294		mexico	SanLuisPotosí	SantaCatarina			
910	santamaríadelrío, sanluispotosí	106250000.0	6208.1875	188688.69612698012	4528.528707047524	27.05554226499241	mexico	SanLuisPotosí	SantaMaríadelRío			
911	soledaddegracianosánchez, sanluispotosí	789300000.0	46118.799	575981.5749360871	13823.55779846609	70.02619734640945	mexico	SanLuisPotosí	SoledaddeGracianoSánchez			
912	tamasopo, sanluispotosí			153102.07646392123	3674.449835134109		mexico	SanLuisPotosí	Tamasopo			
913	tamazunchale, sanluispotosí	244050000.0	14259.8415	373352.28499176464	8960.45483980235	37.16301236726684	mexico	SanLuisPotosí	Tamazunchale			
914	tampacán, sanluispotosí			87719.70444790529	2105.272906749726		mexico	SanLuisPotosí	Tampacán			
915	tampamolóncorona, sanluispotosí			98980.95452213	2375.54290853112		mexico	SanLuisPotosí	TampamolónCorona			
916	tamuín, sanluispotosí	109270000.0	6384.6461	188174.07774590937	4516.177865901825	29.26502432293272	mexico	SanLuisPotosí	Tamuín			
917	tancanhuitz, sanluispotosí			88070.54446054458	2113.6930670530696		mexico	SanLuisPotosí	Tancanhuitz			
918	tanlajás, sanluispotosí			99032.04841183698	2376.769161884088		mexico	SanLuisPotosí	Tanlajás			
919	tanquiándeescobedo, sanluispotosí			35064.96230089442	841.559095221466		mexico	SanLuisPotosí	TanquiándeEscobedo			
920	tierranueva, sanluispotosí			28029.16041278752	672.6998499069006		mexico	SanLuisPotosí	TierraNueva			
921	villadearista, sanluispotosí			63739.323173178	1529.743756156272		mexico	SanLuisPotosí	VilladeArista			
922	villadearriaga, sanluispotosí			91569.8509846866	2197.6764236324784		mexico	SanLuisPotosí	VilladeArriaga			
923	villadeguadalupe, sanluispotosí			64395.32505950039	1545.487801428009		mexico	SanLuisPotosí	VilladeGuadalupe			
924	villadelapaz, sanluispotosí			43411.84003257318	1041.8841607817562		mexico	SanLuisPotosí	VilladelaPaz			
925	villadereyes, sanluispotosí	113780000.0	6648.1654	242652.56822080663	5823.661637299359	12.40197427549923	mexico	SanLuisPotosí	VilladeReyes			
926	villahidalgo, sanluispotosí			91220.8917238868	2189.301401373283		mexico	SanLuisPotosí	VillaHidalgo			
927	villajuárez, sanluispotosí			59829.21202904968	1435.9010886971923		mexico	SanLuisPotosí	VillaJuárez			
928	xilitla, sanluispotosí	124910000.0	7298.491300000001	256622.89187390023	6158.949404973606	15.613389784083113	mexico	SanLuisPotosí	Xilitla			
929	zaragoza, sanluispotosí			79375.2531536389	1905.0060756873336		mexico	SanLuisPotosí	Zaragoza			
930	ahome, sinaloa	1445900000.0	84483.937	1216771.33436848	29202.51202484352	65.43424340553221	mexico	Sinaloa	Ahome			
931	culiacán, sinaloa	3004000000.0	175523.72	2194954.3317228165	52678.9039613476	69.98758688492495	mexico	Sinaloa	Culiacán			
932	elfuerte, sinaloa	266020000.0	15543.5486	443634.1822461225	10647.22037390694	31.50071037248894	mexico	Sinaloa	ElFuerte			
933	guasave, sinaloa	862300000.0	50384.189	1025981.4391312224	24623.554539149336	51.12840947157186	mexico	Sinaloa	Guasave			
934	mazatlán, sinaloa	1740500000.0	101697.415	1050100.697514699	25202.41674035278	75.21823269514492	mexico	Sinaloa	Mazatlán			
935	navolato, sinaloa	387000000.0	22612.41	580035.9012533039	13920.861630079293	38.43707225333659	mexico	Sinaloa	Navolato			
936	aconchi, sonora			13512.355445710811	324.2965306970595		mexico	Sonora	Aconchi			
937	aguaprieta, sonora	257100000.0	15022.353	313712.2881135346	7529.09491472483	49.880721650431	mexico	Sonora	AguaPrieta			
938	alamos, sonora			124236.10983124464	2981.666635949871		mexico	Sonora	Alamos			
939	altar, sonora			24681.5627215085	592.3575053162041		mexico	Sonora	Altar			
940	arivechi, sonora			5886.383340606767	141.2732001745624		mexico	Sonora	Arivechi			
941	arizpe, sonora			17513.367265434434	420.3208143704264		mexico	Sonora	Arizpe			
942	atil, sonora			2834.8669765336954	68.03680743680869		mexico	Sonora	Atil			
943	bacadéhuachi, sonora			7729.77169040145	185.5145205696348		mexico	Sonora	Bacadéhuachi			
944	bacanora, sonora			4026.665586982516	96.63997408758038		mexico	Sonora	Bacanora			
945	bacerac, sonora			11853.21094896349	284.4770627751237		mexico	Sonora	Bacerac			
946	bacoachi, sonora			10509.056319450769	252.2173516668184		mexico	Sonora	Bacoachi			
947	banámichi, sonora			12317.31406971982	295.6155376732757		mexico	Sonora	Banámichi			
948	baviácora, sonora			19665.664723269667	471.975953358472		mexico	Sonora	Baviácora			
949	bavispe, sonora			8723.962312912518	209.37509550990043		mexico	Sonora	Bavispe			
950	benjamínhill, sonora			33004.06496748922	792.0975592197412		mexico	Sonora	BenjamínHill			
951	caborca, sonora	283000000.0	16535.69	239539.90437940293	5748.957705105669	65.23303409107409	mexico	Sonora	Caborca			
952	cananea, sonora			77368.21942334555	1856.8372661602928		mexico	Sonora	Cananea			
953	carbó, sonora			14598.523939670293	350.364574552087		mexico	Sonora	Carbó			
954	cucurpe, sonora			6403.4179175730105	153.68203002175227		mexico	Sonora	Cucurpe			
955	cumpas, sonora			45126.59164054381	1083.0381993730514		mexico	Sonora	Cumpas			
956	divisaderos, sonora			5262.963106829864	126.31111456391672		mexico	Sonora	Divisaderos			
957	fronteras, sonora			32852.07849097457	788.4498837833897		mexico	Sonora	Fronteras			
958	generalplutarcoelíascalles, sonora			45281.06807764363	1086.745633863447		mexico	Sonora	GeneralPlutarcoElíasCalles			
959	granados, sonora			4971.18294799907	119.30839075197768		mexico	Sonora	Granados			
960	guaymas, sonora	511200000.0	29869.416	411725.37725463184	9881.409054111164	66.9179703610169	mexico	Sonora	Guaymas			
961	hermosillo, sonora	2945000000.0	172076.35	1868259.3822092265	44838.22517302144	73.94283109037272	mexico	Sonora	Hermosillo			
962	huachinera, sonora			5073.553203734994	121.76527688963984		mexico	Sonora	Huachinera			
963	huásabas, sonora			9310.2750767594	223.4466018422256		mexico	Sonora	Huásabas			
964	huatabampo, sonora			284475.52909005847	6827.412698161403		mexico	Sonora	Huatabampo			
965	huépac, sonora			5516.589529717872	132.39814871322892		mexico	Sonora	Huépac			
966	imuris, sonora			47523.00248376291	1140.5520596103097		mexico	Sonora	Imuris			
967	magdalena, sonora			76379.18798575537	1833.1005116581289		mexico	Sonora	Magdalena			
968	moctezuma, sonora			26025.45683875909	624.6109641302181		mexico	Sonora	Moctezuma			
969	naco, sonora			57098.68225574324	1370.3683741378377		mexico	Sonora	Naco			
970	nácorichico, sonora			13548.388693959769	325.1613286550344		mexico	Sonora	NácoriChico			
971	nacozaridegarcía, sonora			31005.088001565367	744.1221120375689		mexico	Sonora	NacozarideGarcía			
972	navojoa, sonora	523600000.0	30593.948	522542.3693929507	12541.016865430816	59.008177481929366	mexico	Sonora	Navojoa			
973	nogales, sonora	733600000.0	42864.248	614075.6386455344	14737.815327492826	65.61746440181844	mexico	Sonora	Nogales			
974	opodepe, sonora			18376.841392724167	441.04419342538006		mexico	Sonora	Opodepe			
975	oquitoa, sonora			2432.4966579955303	58.379919791892725		mexico	Sonora	Oquitoa			
976	pitiquito, sonora			69611.59705386368	1670.678329292728		mexico	Sonora	Pitiquito			
977	puertopeñasco, sonora	213500000.0	12474.805	151865.9406233451	3644.782574960282	70.78284931138978	mexico	Sonora	PuertoPeñasco			
978	rayón, sonora			9221.137606699618	221.30730256079084		mexico	Sonora	Rayón			
979	sahuaripa, sonora			35958.17235442858	862.9961365062859		mexico	Sonora	Sahuaripa			
980	sanfelipedejesús, sonora			6583.810274726403	158.01144659343367		mexico	Sonora	SanFelipedeJesús			
