	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	state	city	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)
1304	mayapán, yucatán			Yucatán	Mayapán	7331.518551487567	175.9564452357016	
1305	mérida, yucatán	3504000000.0	204738.72	Yucatán	Mérida	1698290.2214825605	40758.96531558146	80.09220468137075
1306	mocochá, yucatán			Yucatán	Mocochá	24052.04307046947	577.2490336912673	
1307	motul, yucatán	107030000.0	6253.7629	Yucatán	Motul	90199.05115382165	2164.77722769172	65.38440516042398
1308	muna, yucatán			Yucatán	Muna	30913.234048710474	741.9176171690515	
1309	muxupip, yucatán			Yucatán	Muxupip	22872.337374041737	548.9360969770017	
1310	opichén, yucatán			Yucatán	Opichén	21281.661795911157	510.75988310186773	
1311	oxkutzcab, yucatán			Yucatán	Oxkutzcab	74280.17753235034	1782.724260776408	
1312	panabá, yucatán			Yucatán	Panabá	16203.742239670126	388.889813752083	
1313	peto, yucatán			Yucatán	Peto	73708.58225238908	1769.0059740573379	
1314	progreso, yucatán	196100000.0	11458.123	Yucatán	Progreso	121694.24037123365	2920.6617689096074	74.51012029710618
1315	quintanaroo, yucatán			Yucatán	QuintanaRoo	6286.795342850639	150.88308822841535	
1316	ríolagartos, yucatán			Yucatán	RíoLagartos	10523.048745839606	252.55316990015052	
1317	sacalum, yucatán			Yucatán	Sacalum	19770.32836230501	474.4878806953202	
1318	samahil, yucatán			Yucatán	Samahil	20961.517167828657	503.0764120278878	
1319	sanfelipe, yucatán			Yucatán	SanFelipe	11814.98566657719	283.5596559978526	
1320	sanahcat, yucatán			Yucatán	Sanahcat	4992.389079537461	119.81733790889906	
1321	santaelena, yucatán			Yucatán	SantaElena	13817.616215167904	331.6227891640297	
1322	seyé, yucatán			Yucatán	Seyé	45091.35037569498	1082.1924090166794	
1323	sinanché, yucatán			Yucatán	Sinanché	21443.92308755708	514.65415410137	
1324	sotuta, yucatán			Yucatán	Sotuta	31710.635603606384	761.0552544865533	
1325	sucilá, yucatán			Yucatán	Sucilá	16280.673745431808	390.7361698903634	
1326	sudzal, yucatán			Yucatán	Sudzal	15960.38560442263	383.04925450614314	
1327	suma, yucatán			Yucatán	Suma	25978.95674050824	623.4949617721978	
1328	tahdziú, yucatán			Yucatán	Tahdziú	30919.6619044467	742.0718857067209	
1329	tahmek, yucatán			Yucatán	Tahmek	35027.815335167536	840.6675680440208	
1330	teabo, yucatán			Yucatán	Teabo	21249.0845047119	509.9780281130856	
1331	tecoh, yucatán			Yucatán	Tecoh	47838.21133407914	1148.1170720178993	
1332	tekaldevenegas, yucatán			Yucatán	TekaldeVenegas	10760.954063371353	258.2628975209125	
1333	tekantó, yucatán			Yucatán	Tekantó	22299.033544851998	535.176805076448	
1334	tekax, yucatán	116300000.0	6795.409000000001	Yucatán	Tekax	149899.37143876668	3597.5849145304	47.058596259174394
1335	tekit, yucatán			Yucatán	Tekit	18545.14576464422	445.0834983514613	
1336	tekom, yucatán			Yucatán	Tekom	22259.060447962333	534.2174507510961	
1337	telchacpueblo, yucatán			Yucatán	TelchacPueblo	13280.500001373875	318.732000032973	
1338	telchacpuerto, yucatán			Yucatán	TelchacPuerto	3025.9267057942693	72.62224093906246	
1339	temax, yucatán			Yucatán	Temax	34570.57440756916	829.6937857816599	
1340	temozón, yucatán			Yucatán	Temozón	59056.555034937206	1417.3573208384928	
1341	tepakán, yucatán			Yucatán	Tepakán	18736.671276660134	449.68011063984324	
1342	tetiz, yucatán			Yucatán	Tetiz	31987.980337531542	767.711528100757	
1343	teya, yucatán			Yucatán	Teya	15553.474521466236	373.28338851518964	
1344	ticul, yucatán	121420000.0	7094.5706	Yucatán	Ticul	117469.04268359317	2819.2570244062363	60.261766590831634
1345	timucuy, yucatán			Yucatán	Timucuy	33029.619633698385	792.7108712087612	
1346	tinum, yucatán			Yucatán	Tinum	43338.12899974957	1040.1150959939896	
1347	tixcacalcupul, yucatán			Yucatán	Tixcacalcupul	33708.64203404894	809.0074088171746	
1348	tixkokob, yucatán			Yucatán	Tixkokob	44219.30920567142	1061.2634209361142	
1349	tixmehuac, yucatán			Yucatán	Tixmehuac	23633.179017193783	567.1962964126508	
1350	tixpéhual, yucatán			Yucatán	Tixpéhual	58166.17934913005	1395.9883043791212	
1351	tizimín, yucatán	211470000.0	12356.1921	Yucatán	Tizimín	225534.6632836463	5412.831918807511	56.19336543976594
1352	tunkás, yucatán			Yucatán	Tunkás	25924.921108851097	622.1981066124264	
1353	tzucacab, yucatán			Yucatán	Tzucacab	53969.67365251253	1295.2721676603005	
1354	uayma, yucatán			Yucatán	Uayma	28466.766745439734	683.2024018905537	
1355	ucú, yucatán			Yucatán	Ucú	47877.628834504605	1149.0630920281105	
1356	umán, yucatán	161370000.0	9428.8491	Yucatán	Umán	184403.43595769585	4425.682462984701	53.06232588890726
1357	valladolid, yucatán	230100000.0	13444.743	Yucatán	Valladolid	251908.2479384667	6045.797950523201	55.032253494743635
1358	xocchel, yucatán			Yucatán	Xocchel	23389.234613398752	561.34163072157	
1359	yaxcabá, yucatán			Yucatán	Yaxcabá	66278.95576925894	1590.6949384622146	
1360	yaxkukul, yucatán			Yucatán	Yaxkukul	19762.728662603207	474.30548790247695	
1361	yobaín, yucatán			Yucatán	Yobaín	19110.376072341387	458.64902573619327	
1362	guadalupe, zacatecas	527500000.0	30821.825	Zacatecas	Guadalupe	403608.5271130529	9686.604650713269	68.57225472303062
1363	huanusco, zacatecas			Zacatecas	Huanusco	41952.252725992505	1006.8540654238202	
1364	jerez, zacatecas	199380000.0	11649.7734	Zacatecas	Jerez	180671.45957707232	4336.115029849736	62.77940453460034
1365	loreto, zacatecas	134300000.0	7847.149	Zacatecas	Loreto	156113.73160232574	3746.729558455818	52.25362028354734
1366	morelos, zacatecas			Zacatecas	Morelos	51087.92412290997	1226.1101789498393	
1367	moyahuadeestrada, zacatecas			Zacatecas	MoyahuadeEstrada	29767.078930025164	714.4098943206039	
1368	noriadeángeles, zacatecas			Zacatecas	NoriadeÁngeles	101782.90582117214	2442.789739708131	
1369	pinos, zacatecas	179590000.0	10493.4437	Zacatecas	Pinos	383719.99239109515	9209.279817386285	12.237773597753376
1370	susticacán, zacatecas			Zacatecas	Susticacán	9665.357860086138	231.96858864206735	
1371	tabasco, zacatecas			Zacatecas	Tabasco	42135.01395107916	1011.2403348258999	
1372	tepetongo, zacatecas			Zacatecas	Tepetongo	46417.927425099326	1114.0302582023837	
1373	vetagrande, zacatecas			Zacatecas	Vetagrande	95705.19807522741	2296.924753805458	
1374	villagarcía, zacatecas			Zacatecas	VillaGarcía	104243.28426832824	2501.8388224398777	
1375	zacatecas, zacatecas	512100000.0	29922.003	Zacatecas	Zacatecas	349510.80048807815	8388.259211713876	71.96625101697278
